"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Christian Trahan","TE","13","0","0","","0","0.0","23","237","10.3","3","18.2","23","237","10.3","3","","houston","2022"
"2","C.J. Nelson","WR","13","0","0","","0","0.0","2","7","3.5","0","0.5","2","7","3.5","0","","houston","2022"
"3","Clayton Tune","QB","13","128","544","4.3","5","41.8","0","0","","0","0.0","128","544","4.3","5","","houston","2022"
"4","Kelan Walker","RB","13","3","4","1.3","0","0.3","2","-3","-1.5","0","-0.2","5","1","0.2","0","","houston","2022"
"5","KeSean Carter","WR","13","0","0","","0","0.0","38","601","15.8","5","46.2","38","601","15.8","5","","houston","2022"
"6","Matt Byrnes","TE","13","0","0","","0","0.0","4","50","12.5","1","3.8","4","50","12.5","1","","houston","2022"
"7","Nathaniel Dell","WR","13","4","9","2.3","0","0.7","109","1398","12.8","17","107.5","113","1407","12.5","17","","houston","2022"
"8","Peyton Sawyer","WR","13","0","0","","0","0.0","6","104","17.3","1","8.0","6","104","17.3","1","","houston","2022"
"9","Stacy Sneed","RB","12","76","501","6.6","5","41.8","22","133","6.0","0","11.1","98","634","6.5","5","","houston","2022"
"10","Matthew Golden","WR","11","0","0","","0","0.0","38","584","15.4","7","53.1","38","584","15.4","7","","houston","2022"
"11","Sam Brown","WR","11","0","0","","0","0.0","41","471","11.5","4","42.8","41","471","11.5","4","","houston","2022"
"12","Brandon Campbell","RB","10","90","435","4.8","4","43.5","15","90","6.0","0","9.0","105","525","5.0","4","","houston","2022"
"13","Ta'Zhawn Henry","RB","9","88","359","4.1","3","39.9","21","246","11.7","1","27.3","109","605","5.6","4","","houston","2022"
"14","Khiyon Wafer","WR","6","0","0","","0","0.0","1","6","6.0","0","1.0","1","6","6.0","0","","houston","2022"
"15","Joseph Manjack IV","WR","5","0","0","","0","0.0","15","158","10.5","1","31.6","15","158","10.5","1","","houston","2022"
"16","Lucas Coley","QB","3","3","4","1.3","0","1.3","0","0","","0","0.0","3","4","1.3","0","","houston","2022"
