"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Seth Henigan","QB","13","146","287","2.0","4","22.1","0","0","","0","0.0","146","287","2.0","4","","memphis","2022"
"2","Caden Prieskorn","TE","13","0","0","","0","0.0","48","602","12.5","7","46.3","48","602","12.5","7","","memphis","2022"
"3","Jevyon Ducker","RB","13","110","544","4.9","7","41.8","12","103","8.6","0","7.9","122","647","5.3","7","","memphis","2022"
"4","Eddie Lewis","WR","13","2","10","5.0","0","0.8","41","603","14.7","7","46.4","43","613","14.3","7","","memphis","2022"
"5","Gabriel Rogers","WR","13","9","58","6.4","1","4.5","40","489","12.2","0","37.6","49","547","11.2","1","","memphis","2022"
"6","Asa Martin","RB","12","85","435","5.1","7","36.3","36","312","8.7","1","26.0","121","747","6.2","8","","memphis","2022"
"7","John Hassell","TE","12","0","0","","0","0.0","3","14","4.7","0","1.2","3","14","4.7","0","","memphis","2022"
"8","Jason Ivory","WR","12","0","0","","0","0.0","46","586","12.7","2","48.8","46","586","12.7","2","","memphis","2022"
"9","An'darius Coffey","RB","12","15","83","5.5","0","6.9","0","0","","0","0.0","15","83","5.5","0","","memphis","2022"
"10","Joseph Scates","WR","11","1","4","4.0","0","0.4","18","412","22.9","4","37.5","19","416","21.9","4","","memphis","2022"
"11","Roc Taylor","WR","11","1","5","5.0","0","0.5","20","225","11.3","1","20.5","21","230","11.0","1","","memphis","2022"
"12","Koby Drake","WR","10","0","0","","0","0.0","13","159","12.2","1","15.9","13","159","12.2","1","","memphis","2022"
"13","Sutton Smith","RB","10","29","135","4.7","2","13.5","4","58","14.5","0","5.8","33","193","5.8","2","","memphis","2022"
"14","Cameron Wright","WR","9","0","0","","0","0.0","4","37","9.3","0","4.1","4","37","9.3","0","","memphis","2022"
"15","Brandon Thomas","RB","9","76","270","3.6","9","30.0","3","19","6.3","0","2.1","79","289","3.7","9","","memphis","2022"
"16","Ryan Glover","QB","4","10","52","5.2","0","13.0","0","0","","0","0.0","10","52","5.2","0","","memphis","2022"
"17","Marcayll Jones","WR","3","0","0","","0","0.0","2","10","5.0","0","3.3","2","10","5.0","0","","memphis","2022"
