"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Austin Jones","RB","13","85","477","5.6","7","36.7","13","103","7.9","1","7.9","98","580","5.9","8","","southern-california","2023"
"2","Tahj Washington","WR","13","1","10","10.0","0","0.8","59","1062","18.0","8","81.7","60","1072","17.9","8","","southern-california","2023"
"3","Kyron Ware-Hudson","WR","13","0","0","","0","0.0","17","189","11.1","2","14.5","17","189","11.1","2","","southern-california","2023"
"4","Dorian Singer","WR","13","0","0","","0","0.0","24","289","12.0","3","22.2","24","289","12.0","3","","southern-california","2023"
"5","Caleb Williams","QB","12","97","142","1.5","11","11.8","1","15","15.0","0","1.3","98","157","1.6","11","","southern-california","2023"
"6","Mario Williams","WR","12","2","0","0.0","0","0.0","29","305","10.5","2","25.4","31","305","9.8","2","","southern-california","2023"
"7","Jude Wolfe","TE","12","0","0","","0","0.0","2","5","2.5","1","0.4","2","5","2.5","1","","southern-california","2023"
"8","Brenden Rice","WR","12","0","0","","0","0.0","45","791","17.6","12","65.9","45","791","17.6","12","","southern-california","2023"
"9","Lake McRee","TE","12","0","0","","0","0.0","26","262","10.1","1","21.8","26","262","10.1","1","","southern-california","2023"
"10","Carson Tabaracci","TE","12","0","0","","0","0.0","1","32","32.0","0","2.7","1","32","32.0","0","","southern-california","2023"
"11","Zachariah Branch","WR","11","9","70","7.8","1","6.4","31","320","10.3","2","29.1","40","390","9.8","3","","southern-california","2023"
"12","Duce Robinson","WR","11","0","0","","0","0.0","16","351","21.9","2","31.9","16","351","21.9","2","","southern-california","2023"
"13","Marshawn Lloyd","RB","11","116","820","7.1","9","74.5","13","232","17.8","0","21.1","129","1052","8.2","9","","southern-california","2023"
"14","Makai Lemon","WR","9","0","0","","0","0.0","6","88","14.7","0","9.8","6","88","14.7","0","","southern-california","2023"
"15","Michael Jackson III","WR","9","0","0","","0","0.0","17","146","8.6","1","16.2","17","146","8.6","1","","southern-california","2023"
"16","Darwin Barlow","RB","8","8","81","10.1","1","10.1","1","10","10.0","0","1.3","9","91","10.1","1","","southern-california","2023"
"17","Ja'Kobi Lane","WR","6","0","0","","0","0.0","7","93","13.3","2","15.5","7","93","13.3","2","","southern-california","2023"
"18","Quinten Joyner","RB","6","18","125","6.9","1","20.8","1","7","7.0","0","1.2","19","132","6.9","1","","southern-california","2023"
"19","Miller Moss","QB","5","4","32","8.0","2","6.4","0","0","","0","0.0","4","32","8.0","2","","southern-california","2023"
"20","Matt Colombo","RB","4","1","7","7.0","0","1.8","0","0","","0","0.0","1","7","7.0","0","","southern-california","2023"
"21","Josiah Zamora","WR","2","0","0","","0","0.0","2","11","5.5","0","5.5","2","11","5.5","0","","southern-california","2023"
"22","Raleek Brown","WR","2","3","16","5.3","1","8.0","3","18","6.0","0","9.0","6","34","5.7","1","","southern-california","2023"
"23","A'Marion Peterson","RB","2","2","14","7.0","0","7.0","0","0","","0","0.0","2","14","7.0","0","","southern-california","2023"
"24","Jake Jensen","QB","1","1","1","1.0","0","1.0","0","0","","0","0.0","1","1","1.0","0","","southern-california","2023"
