"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Will Choloh Jr.","DT","14","2","1","0.5","0","0.1","0","0","","0","0.0","2","1","0.5","0","","troy","2022"
"2","Deshon Stoudemire","WR","14","0","0","","0","0.0","41","507","12.4","2","36.2","41","507","12.4","2","","troy","2022"
"3","Rajae' Johnson-Sanders","WR","14","0","0","","0","0.0","36","713","19.8","7","50.9","36","713","19.8","7","","troy","2022"
"4","DK Billingsley","RB","14","142","670","4.7","8","47.9","4","20","5.0","0","1.4","146","690","4.7","8","","troy","2022"
"5","Clayton Ollendieck","TE","14","0","0","","0","0.0","6","45","7.5","0","3.2","6","45","7.5","0","","troy","2022"
"6","Michael Vice","TE","14","0","0","","0","0.0","12","105","8.8","1","7.5","12","105","8.8","1","","troy","2022"
"7","Kimani Vidal","RB","14","231","1132","4.9","10","80.9","26","140","5.4","0","10.0","257","1272","4.9","10","","troy","2022"
"8","Tez Johnson","WR","13","5","11","2.2","0","0.8","56","863","15.4","4","66.4","61","874","14.3","4","","troy","2022"
"9","Devonte Ross","WR","13","0","0","","0","0.0","13","147","11.3","0","11.3","13","147","11.3","0","","troy","2022"
"10","Gunnar Watson","QB","13","61","-173","-2.8","2","-13.3","1","7","7.0","1","0.5","62","-166","-2.7","3","","troy","2022"
"11","Jamontez Woods","RB","12","17","35","2.1","0","2.9","3","23","7.7","0","1.9","20","58","2.9","0","","troy","2022"
"12","Peyton Higgins","WR","12","0","0","","0","0.0","5","92","18.4","1","7.7","5","92","18.4","1","","troy","2022"
"13","Demontrez Brown","WR","11","1","1","1.0","0","0.1","4","52","13.0","0","4.7","5","53","10.6","0","","troy","2022"
"14","Damien Taylor","RB","11","8","30","3.8","1","2.7","0","0","","0","0.0","8","30","3.8","1","","troy","2022"
"15","Deyunkrea Lewis","TE","9","0","0","","0","0.0","5","124","24.8","2","13.8","5","124","24.8","2","","troy","2022"
"16","Jarris Williams","RB","8","2","4","2.0","0","0.5","0","0","","0","0.0","2","4","2.0","0","","troy","2022"
"17","Marcus Rogers","WR","7","0","0","","0","0.0","14","211","15.1","0","30.1","14","211","15.1","0","","troy","2022"
"18","Jarret Doege","QB","7","14","-39","-2.8","0","-5.6","0","0","","0","0.0","14","-39","-2.8","0","","troy","2022"
"19","Jabre Barber","WR","6","0","0","","0","0.0","25","351","14.0","2","58.5","25","351","14.0","2","","troy","2022"
