"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Devin Price","WR","12","0","0","","0","0.0","4","52","13.0","0","4.3","4","52","13.0","0","","texas-am","2022"
"2","Earnest Crownover","RB","12","2","2","1.0","0","0.2","1","25","25.0","0","2.1","3","27","9.0","0","","texas-am","2022"
"3","Jalen Preston","WR","12","0","0","","0","0.0","7","89","12.7","1","7.4","7","89","12.7","1","","texas-am","2022"
"4","Noah Thomas","WR","11","0","0","","0","0.0","5","51","10.2","2","4.6","5","51","10.2","2","","texas-am","2022"
"5","Moose Muhammad III","WR","10","0","0","","0","0.0","38","610","16.1","4","61.0","38","610","16.1","4","","texas-am","2022"
"6","Devon Achane","RB","10","196","1102","5.6","8","110.2","36","196","5.4","3","19.6","232","1298","5.6","11","","texas-am","2022"
"7","Donovan Green","TE","10","0","0","","0","0.0","22","233","10.6","2","23.3","22","233","10.6","2","","texas-am","2022"
"8","Evan Stewart","WR","10","1","-1","-1.0","0","-0.1","53","649","12.2","2","64.9","54","648","12.0","2","","texas-am","2022"
"9","Chase Lane","WR","8","0","0","","0","0.0","7","76","10.9","0","9.5","7","76","10.9","0","","texas-am","2022"
"10","Max Wright","TE","8","0","0","","0","0.0","9","129","14.3","1","16.1","9","129","14.3","1","","texas-am","2022"
"11","Le'Veon Moss","RB","7","27","114","4.2","1","16.3","1","8","8.0","0","1.1","28","122","4.4","1","","texas-am","2022"
"12","Yulkeith Brown","WR","6","0","0","","0","0.0","6","112","18.7","1","18.7","6","112","18.7","1","","texas-am","2022"
"13","LJ Johnson Jr.","RB","6","10","39","3.9","2","6.5","0","0","","0","0.0","10","39","3.9","2","","texas-am","2022"
"14","Haynes King","QB","6","29","83","2.9","1","13.8","0","0","","0","0.0","29","83","2.9","1","","texas-am","2022"
"15","Chris Marshall","WR","6","0","0","","0","0.0","11","108","9.8","0","18.0","11","108","9.8","0","","texas-am","2022"
"16","Amari Daniels","RB","6","36","200","5.6","0","33.3","2","1","0.5","0","0.2","38","201","5.3","0","","texas-am","2022"
"17","Jake Johnson","TE","5","0","0","","0","0.0","1","2","2.0","0","0.4","1","2","2.0","0","","texas-am","2022"
"18","Conner Weigman","QB","5","27","97","3.6","0","19.4","0","0","","0","0.0","27","97","3.6","0","","texas-am","2022"
"19","Blake Smith","TE","5","0","0","","0","0.0","2","1","0.5","0","0.2","2","1","0.5","0","","texas-am","2022"
"20","Max Johnson","QB","4","29","61","2.1","0","15.3","0","0","","0","0.0","29","61","2.1","0","","texas-am","2022"
"21","Ainias Smith","WR","4","3","11","3.7","0","2.8","15","291","19.4","2","72.8","18","302","16.8","2","","texas-am","2022"
