"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Blake Daniels","TE","13","0","0","","0","0.0","13","149","11.5","0","11.5","13","149","11.5","0","","eastern-michigan","2023"
"2","Hamze El-Zayat","WR","13","2","7","3.5","0","0.5","27","360","13.3","2","27.7","29","367","12.7","2","","eastern-michigan","2023"
"3","Jere Getzinger Jr.","TE","13","0","0","","0","0.0","16","88","5.5","1","6.8","16","88","5.5","1","","eastern-michigan","2023"
"4","Jaylon Jackson","RB","13","136","576","4.2","2","44.3","24","234","9.8","2","18.0","160","810","5.1","4","","eastern-michigan","2023"
"5","Austin Smith","QB","12","101","134","1.3","2","11.2","0","0","","0","0.0","101","134","1.3","2","","eastern-michigan","2023"
"6","Tanner Knue","WR","12","1","2","2.0","0","0.2","50","479","9.6","3","39.9","51","481","9.4","3","","eastern-michigan","2023"
"7","Elijah Jackson-Anderson","RB","12","0","0","","0","0.0","1","28","28.0","1","2.3","1","28","28.0","1","","eastern-michigan","2023"
"8","Samson Evans","RB","12","142","635","4.5","12","52.9","12","89","7.4","0","7.4","154","724","4.7","12","","eastern-michigan","2023"
"9","JB Mitchell III","WR","12","1","1","1.0","0","0.1","35","398","11.4","1","33.2","36","399","11.1","1","","eastern-michigan","2023"
"10","Dontae McMillan","RB","8","11","32","2.9","1","4.0","1","12","12.0","0","1.5","12","44","3.7","1","","eastern-michigan","2023"
"11","Max Reese","TE","8","1","-4","-4.0","0","-0.5","2","8","4.0","0","1.0","3","4","1.3","0","","eastern-michigan","2023"
"12","Terry Lockett Jr.","WR","7","1","6","6.0","0","0.9","3","34","11.3","0","4.9","4","40","10.0","0","","eastern-michigan","2023"
"13","Andreas Paaske","TE","7","0","0","","0","0.0","4","39","9.8","0","5.6","4","39","9.8","0","","eastern-michigan","2023"
"14","Javon Swinton","WR","4","0","0","","0","0.0","4","26","6.5","0","6.5","4","26","6.5","0","","eastern-michigan","2023"
"15","Jamarien Wheeler","WR","4","0","0","","0","0.0","1","7","7.0","0","1.8","1","7","7.0","0","","eastern-michigan","2023"
"16","Ike Udengwu","QB","4","6","3","0.5","0","0.8","0","0","","0","0.0","6","3","0.5","0","","eastern-michigan","2023"
"17","Bryson Moss","RB","4","1","8","8.0","0","2.0","0","0","","0","0.0","1","8","8.0","0","","eastern-michigan","2023"
"18","Joseph Walker","WR","3","0","0","","0","0.0","3","22","7.3","0","7.3","3","22","7.3","0","","eastern-michigan","2023"
"19","Cam'Ron McCoy","QB","3","15","63","4.2","1","21.0","0","0","","0","0.0","15","63","4.2","1","","eastern-michigan","2023"
"20","Isaac Smith","WR","1","0","0","","0","0.0","1","3","3.0","0","3.0","1","3","3.0","0","","eastern-michigan","2023"
