"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Bryson Jackson","WR","13","2","10","5.0","0","0.8","12","176","14.7","0","13.5","14","186","13.3","0","","north-texas","2021"
"2","Roderic Burns","WR","13","2","18","9.0","0","1.4","58","802","13.8","4","61.7","60","820","13.7","4","","north-texas","2021"
"3","Austin Aune","QB","13","80","325","4.1","3","25.0","0","0","","0","0.0","80","325","4.1","3","","north-texas","2021"
"4","Jake Roberts","TE","13","0","0","","0","0.0","11","98","8.9","0","7.5","11","98","8.9","0","","north-texas","2021"
"5","Jason Pirtle","TE","13","0","0","","0","0.0","41","380","9.3","2","29.2","41","380","9.3","2","","north-texas","2021"
"6","Damon Ward","WR","12","0","0","","0","0.0","21","311","14.8","2","25.9","21","311","14.8","2","","north-texas","2021"
"7","Deandre Torrey","RB","12","248","1215","4.9","13","101.3","12","115","9.6","1","9.6","260","1330","5.1","14","","north-texas","2021"
"8","Ikaika Ragsdale","RB","12","100","534","5.3","5","44.5","4","23","5.8","0","1.9","104","557","5.4","5","","north-texas","2021"
"9","Khatib Lyles","WR","12","0","0","","0","0.0","13","155","11.9","1","12.9","13","155","11.9","1","","north-texas","2021"
"10","Detraveon Brown","WR","11","0","0","","0","0.0","8","170","21.3","1","15.5","8","170","21.3","1","","north-texas","2021"
"11","Ayo Adeyi","RB","10","84","496","5.9","6","49.6","1","3","3.0","0","0.3","85","499","5.9","6","","north-texas","2021"
"12","Isaiah Johnson","RB","10","82","359","4.4","5","35.9","7","95","13.6","1","9.5","89","454","5.1","6","","north-texas","2021"
"13","Loronzo Thompson","DB","9","1","31","31.0","0","3.4","1","1","1.0","0","0.1","2","32","16.0","0","","north-texas","2021"
"14","Jace Ruder","QB","8","25","71","2.8","0","8.9","0","0","","0","0.0","25","71","2.8","0","","north-texas","2021"
"15","Deonte Simpson","WR","3","0","0","","0","0.0","5","73","14.6","0","24.3","5","73","14.6","0","","north-texas","2021"
"16","Zhighlil McMillan","WR","3","0","0","","0","0.0","1","10","10.0","0","3.3","1","10","10.0","0","","north-texas","2021"
"17","Jyaire Shorter","WR","2","0","0","","0","0.0","6","107","17.8","0","53.5","6","107","17.8","0","","north-texas","2021"
"18","Dawson Nobriga","RB","2","5","23","4.6","0","11.5","0","0","","0","0.0","5","23","4.6","0","","north-texas","2021"
"19","Tommy Bush","WR","2","0","0","","0","0.0","3","43","14.3","0","21.5","3","43","14.3","0","","north-texas","2021"
"20","Keith Jackson","RB","1","2","0","0.0","0","0.0","0","0","","0","0.0","2","0","0.0","0","","north-texas","2021"
