"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Calvin Camp","RB","12","113","635","5.6","4","52.9","15","130","8.7","1","10.8","128","765","6.0","5","","charlotte","2021"
"2","Shadrick Byrd","RB","12","132","583","4.4","3","48.6","21","256","12.2","2","21.3","153","839","5.5","5","","charlotte","2021"
"3","Ryan Carriere","TE","12","0","0","","0","0.0","8","84","10.5","1","7.0","8","84","10.5","1","","charlotte","2021"
"4","Keith Pearson Jr.","WR","12","3","18","6.0","0","1.5","13","227","17.5","3","18.9","16","245","15.3","3","","charlotte","2021"
"5","Grant Dubose","WR","12","3","18","6.0","0","1.5","62","892","14.4","6","74.3","65","910","14.0","6","","charlotte","2021"
"6","Elijah Spencer","WR","12","0","0","","0","0.0","28","381","13.6","6","31.8","28","381","13.6","6","","charlotte","2021"
"7","Chris Reynolds","QB","11","86","164","1.9","4","14.9","0","0","","0","0.0","86","164","1.9","4","","charlotte","2021"
"8","Jake Clemons","TE","11","0","0","","0","0.0","4","33","8.3","1","3.0","4","33","8.3","1","","charlotte","2021"
"9","Jarius Mack","WR","11","3","47","15.7","0","4.3","7","88","12.6","1","8.0","10","135","13.5","1","","charlotte","2021"
"10","Cameron Dollar","WR","11","0","0","","0","0.0","7","97","13.9","2","8.8","7","97","13.9","2","","charlotte","2021"
"11","Bryce Kennon","TE","11","0","0","","0","0.0","4","35","8.8","0","3.2","4","35","8.8","0","","charlotte","2021"
"12","Victor Tucker","WR","11","4","29","7.3","0","2.6","51","639","12.5","2","58.1","55","668","12.1","2","","charlotte","2021"
"13","Chavon McEachern","RB","10","50","272","5.4","1","27.2","8","57","7.1","1","5.7","58","329","5.7","2","","charlotte","2021"
"14","Taylor Thompson","TE","7","0","0","","0","0.0","18","127","7.1","1","18.1","18","127","7.1","1","","charlotte","2021"
"15","James Foster","QB","5","23","16","0.7","1","3.2","0","0","","0","0.0","23","16","0.7","1","","charlotte","2021"
"16","Colin Weber","TE","4","0","0","","0","0.0","1","-2","-2.0","0","-0.5","1","-2","-2.0","0","","charlotte","2021"
"17","Henry Rutledge","RB","4","1","8","8.0","0","2.0","0","0","","0","0.0","1","8","8.0","0","","charlotte","2021"
"18","Dylan Ratliff","QB","2","1","-4","-4.0","0","-2.0","0","0","","0","0.0","1","-4","-4.0","0","","charlotte","2021"
"19","Chavion Smith","RB","2","6","13","2.2","0","6.5","0","0","","0","0.0","6","13","2.2","0","","charlotte","2021"
"20","Dominique Shoffner","QB","1","0","0","","0","0.0","1","8","8.0","0","8.0","1","8","8.0","0","","charlotte","2021"
