"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Darrell Harding Jr.","WR","12","0","0","","0","0.0","12","141","11.8","0","11.8","12","141","11.8","0","","duke","2021"
"2","DeWayne Carter","DT","12","1","-1","-1.0","0","-0.1","0","0","","0","0.0","1","-1","-1.0","0","","duke","2021"
"3","Eli Pancol","WR","12","0","0","","0","0.0","17","233","13.7","1","19.4","17","233","13.7","1","","duke","2021"
"4","Jake Bobo","WR","12","0","0","","0","0.0","74","794","10.7","1","66.2","74","794","10.7","1","","duke","2021"
"5","Jake Marwede","TE","12","0","0","","0","0.0","16","140","8.8","0","11.7","16","140","8.8","0","","duke","2021"
"6","Jalon Calhoun","WR","12","2","13","6.5","1","1.1","56","718","12.8","3","59.8","58","731","12.6","4","","duke","2021"
"7","Jarett Garner","WR","12","0","0","","0","0.0","10","119","11.9","0","9.9","10","119","11.9","0","","duke","2021"
"8","Porter Wilson","P","12","2","10","5.0","0","0.8","0","0","","0","0.0","2","10","5.0","0","","duke","2021"
"9","Jontavis Robertson","WR","12","1","4","4.0","0","0.3","17","115","6.8","0","9.6","18","119","6.6","0","","duke","2021"
"10","Cole Finney","TE","12","0","0","","0","0.0","5","101","20.2","0","8.4","5","101","20.2","0","","duke","2021"
"11","Nicky Dalmolin","TE","12","0","0","","0","0.0","15","121","8.1","1","10.1","15","121","8.1","1","","duke","2021"
"12","Mataeo Durant","RB","12","255","1241","4.9","9","103.4","27","256","9.5","2","21.3","282","1497","5.3","11","","duke","2021"
"13","Gunnar Holmberg","QB","11","88","161","1.8","6","14.6","0","0","","0","0.0","88","161","1.8","6","","duke","2021"
"14","Jaquez Moore","RB","11","5","12","2.4","0","1.1","0","0","","0","0.0","5","12","2.4","0","","duke","2021"
"15","Jordan Moore","QB","10","44","221","5.0","3","22.1","0","0","","0","0.0","44","221","5.0","3","","duke","2021"
"16","Jordan Waters","RB","10","39","197","5.1","1","19.7","6","76","12.7","1","7.6","45","273","6.1","2","","duke","2021"
"17","Nakeie Montgomery","RB","9","3","28","9.3","0","3.1","0","0","","0","0.0","3","28","9.3","0","","duke","2021"
"18","Jaylen Coleman","RB","9","11","14","1.3","0","1.6","0","0","","0","0.0","11","14","1.3","0","","duke","2021"
"19","Malik Bowen-Sims","WR","7","0","0","","0","0.0","5","40","8.0","0","5.7","5","40","8.0","0","","duke","2021"
"20","Riley Leonard","QB","7","47","173","3.7","2","24.7","0","0","","0","0.0","47","173","3.7","2","","duke","2021"
"21","Nate Kyei-Donkor","RB","5","10","18","1.8","0","3.6","3","0","0.0","0","0.0","13","18","1.4","0","","duke","2021"
"22","Shamir Hagans","WR","4","0","0","","0","0.0","1","5","5.0","0","1.3","1","5","5.0","0","","duke","2021"
"23","Trent Davis","RB","3","9","29","3.2","0","9.7","1","0","0.0","0","0.0","10","29","2.9","0","","duke","2021"
"24","Luca Diamont","QB","2","4","48","12.0","0","24.0","0","0","","0","0.0","4","48","12.0","0","","duke","2021"
