"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Brayden Schager","QB","13","103","63","0.6","2","4.8","0","0","","0","0.0","103","63","0.6","2","","hawaii","2023"
"2","Steven McBride","WR","13","0","0","","0","0.0","63","1024","16.3","9","78.8","63","1024","16.3","9","","hawaii","2023"
"3","Solo Vaipulu","OL","13","12","63","5.3","0","4.8","9","76","8.4","0","5.8","21","139","6.6","0","","hawaii","2023"
"4","Pofele Ashlock","WR","13","0","0","","0","0.0","83","832","10.0","9","64.0","83","832","10.0","9","","hawaii","2023"
"5","Nicholas Cenacle","WR","13","0","0","","0","0.0","23","252","11.0","1","19.4","23","252","11.0","1","","hawaii","2023"
"6","Matthew Shipley","K","13","1","17","17.0","0","1.3","0","0","","0","0.0","1","17","17.0","0","","hawaii","2023"
"7","Kuao Peihopa","DL","13","1","0","0.0","0","0.0","0","0","","0","0.0","1","0","0.0","0","","hawaii","2023"
"8","Koali Nishigaya","WR","13","0","0","","0","0.0","39","322","8.3","1","24.8","39","322","8.3","1","","hawaii","2023"
"9","Karsyn Pupunu","WR","13","0","0","","0","0.0","5","71","14.2","0","5.5","5","71","14.2","0","","hawaii","2023"
"10","Alex Perry","WR","13","0","0","","0","0.0","24","277","11.5","3","21.3","24","277","11.5","3","","hawaii","2023"
"11","Chuuky Hines","WR","12","1","8","8.0","0","0.7","9","92","10.2","1","7.7","10","100","10.0","1","","hawaii","2023"
"12","Landon Sims","RB","11","63","255","4.0","1","23.2","14","106","7.6","0","9.6","77","361","4.7","1","","hawaii","2023"
"13","Devon Tauaefa","TE","11","0","0","","0","0.0","5","55","11.0","1","5.0","5","55","11.0","1","","hawaii","2023"
"14","Tamatoa Mokiao-Atimalala","WR","11","1","8","8.0","1","0.7","4","24","6.0","0","2.2","5","32","6.4","1","","hawaii","2023"
"15","David Cordero","RB","9","32","138","4.3","0","15.3","5","24","4.8","0","2.7","37","162","4.4","0","","hawaii","2023"
"16","Dalen Morris","QB","9","16","42","2.6","2","4.7","0","0","","0","0.0","16","42","2.6","2","","hawaii","2023"
"17","Jonah Panoke","WR","8","0","0","","0","0.0","20","194","9.7","1","24.3","20","194","9.7","1","","hawaii","2023"
"18","Nasjzae Bryant","RB","7","26","89","3.4","0","12.7","1","-3","-3.0","0","-0.4","27","86","3.2","0","","hawaii","2023"
"19","Jordan Johnson","RB","6","34","198","5.8","0","33.0","9","54","6.0","0","9.0","43","252","5.9","0","","hawaii","2023"
"20","Jalen Walthall","WR","5","0","0","","0","0.0","10","125","12.5","1","25.0","10","125","12.5","1","","hawaii","2023"
"21","Tylan Hines","RB","4","27","93","3.4","0","23.3","7","26","3.7","0","6.5","34","119","3.5","0","","hawaii","2023"
"22","Greyson Morgan","TE","3","0","0","","0","0.0","7","42","6.0","0","14.0","7","42","6.0","0","","hawaii","2023"
"23","Jake Farrell","QB","1","2","9","4.5","0","9.0","0","0","","0","0.0","2","9","4.5","0","","hawaii","2023"
