"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Alex Mastromanno","P","14","1","-11","-11.0","0","-0.8","0","0","","0","0.0","1","-11","-11.0","0","","florida-state","2023"
"2","Caziah Holmes","RB","14","29","185","6.4","2","13.2","5","58","11.6","2","4.1","34","243","7.1","4","","florida-state","2023"
"3","Preston Daniel","TE","14","0","0","","0","0.0","1","4","4.0","1","0.3","1","4","4.0","1","","florida-state","2023"
"4","Kyle Morlock","TE","14","0","0","","0","0.0","19","255","13.4","0","18.2","19","255","13.4","0","","florida-state","2023"
"5","Trey Benson","RB","13","156","906","5.8","14","69.7","20","227","11.4","1","17.5","176","1133","6.4","15","","florida-state","2023"
"6","Markeston Douglas","TE","13","0","0","","0","0.0","11","136","12.4","2","10.5","11","136","12.4","2","","florida-state","2023"
"7","DJ Lundy","LB","13","1","1","1.0","1","0.1","0","0","","0","0.0","1","1","1.0","1","","florida-state","2023"
"8","Lawrance Toafili","RB","13","69","463","6.7","4","35.6","21","186","8.9","1","14.3","90","649","7.2","5","","florida-state","2023"
"9","Jaheim Bell","TE","13","4","2","0.5","1","0.2","39","503","12.9","2","38.7","43","505","11.7","3","","florida-state","2023"
"10","Rodney Hill","RB","12","50","190","3.8","1","15.8","5","83","16.6","0","6.9","55","273","5.0","1","","florida-state","2023"
"11","Darion Williamson","WR","12","2","-8","-4.0","0","-0.7","9","127","14.1","1","10.6","11","119","10.8","1","","florida-state","2023"
"12","Keon Coleman","WR","12","1","2","2.0","0","0.2","50","658","13.2","11","54.8","51","660","12.9","11","","florida-state","2023"
"13","Jordan Travis","QB","11","73","176","2.4","7","16.0","0","0","","0","0.0","73","176","2.4","7","H-5","florida-state","2023"
"14","Kentron Poitier","WR","11","0","0","","0","0.0","6","136","22.7","0","12.4","6","136","22.7","0","","florida-state","2023"
"15","Deuce Spann","WR","11","5","18","3.6","0","1.6","1","23","23.0","0","2.1","6","41","6.8","0","","florida-state","2023"
"16","Johnny Wilson","WR","10","0","0","","0","0.0","41","617","15.0","2","61.7","41","617","15.0","2","","florida-state","2023"
"17","Ja'khi Douglas","WR","10","8","46","5.8","0","4.6","14","243","17.4","0","24.3","22","289","13.1","0","","florida-state","2023"
"18","Destyn Hill","WR","10","0","0","","0","0.0","6","87","14.5","0","8.7","6","87","14.5","0","","florida-state","2023"
"19","CJ Campbell","RB","10","7","117","16.7","1","11.7","0","0","","0","0.0","7","117","16.7","1","","florida-state","2023"
"20","Tate Rodemaker","QB","9","9","-18","-2.0","0","-2.0","0","0","","0","0.0","9","-18","-2.0","0","","florida-state","2023"
"21","Hykeem Williams","WR","8","0","0","","0","0.0","5","80","16.0","1","10.0","5","80","16.0","1","","florida-state","2023"
"22","Brock Glenn","QB","5","19","22","1.2","1","4.4","0","0","","0","0.0","19","22","1.2","1","","florida-state","2023"
"23","Vandrevius Jacobs","WR","5","0","0","","0","0.0","3","60","20.0","1","12.0","3","60","20.0","1","","florida-state","2023"
"24","Winston Wright","WR","5","0","0","","0","0.0","4","36","9.0","0","7.2","4","36","9.0","0","","florida-state","2023"
"25","Samuel Singleton Jr.","RB","2","8","56","7.0","0","28.0","0","0","","0","0.0","8","56","7.0","0","","florida-state","2023"
"26","AJ Duffy","QB","1","3","5","1.7","0","5.0","0","0","","0","0.0","3","5","1.7","0","","florida-state","2023"
