"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","CJ Cole","WR","13","0","0","","0","0.0","2","17","8.5","0","1.3","2","17","8.5","0","","west-virginia","2023"
"2","Treylan Davis","TE","13","0","0","","0","0.0","2","2","1.0","0","0.2","2","2","1.0","0","","west-virginia","2023"
"3","Rodney Gallagher","WR","13","15","87","5.8","0","6.7","10","74","7.4","0","5.7","25","161","6.4","0","","west-virginia","2023"
"4","Kole Taylor","TE","13","0","0","","0","0.0","35","444","12.7","4","34.2","35","444","12.7","4","","west-virginia","2023"
"5","Jarel Williams","WR","13","1","4","4.0","0","0.3","0","0","","0","0.0","1","4","4.0","0","","west-virginia","2023"
"6","CJ Donaldson","RB","12","171","798","4.7","11","66.5","9","59","6.6","0","4.9","180","857","4.8","11","","west-virginia","2023"
"7","Traylon Ray","WR","12","0","0","","0","0.0","18","321","17.8","3","26.8","18","321","17.8","3","","west-virginia","2023"
"8","Preston Fox","WR","12","1","3","3.0","0","0.3","26","368","14.2","2","30.7","27","371","13.7","2","","west-virginia","2023"
"9","Jahiem White","RB","12","109","842","7.7","4","70.2","5","125","25.0","2","10.4","114","967","8.5","6","","west-virginia","2023"
"10","Garrett Greene","QB","12","120","772","6.4","13","64.3","0","0","","0","0.0","120","772","6.4","13","","west-virginia","2023"
"11","Devin Carter","WR","12","0","0","","0","0.0","27","501","18.6","2","41.8","27","501","18.6","2","","west-virginia","2023"
"12","Hudson Clement","WR","11","0","0","","0","0.0","22","480","21.8","4","43.6","22","480","21.8","4","","west-virginia","2023"
"13","EJ Horton","WR","11","2","8","4.0","0","0.7","10","201","20.1","1","18.3","12","209","17.4","1","","west-virginia","2023"
"14","Justin Johnson Jr.","RB","9","38","150","3.9","1","16.7","2","4","2.0","0","0.4","40","154","3.9","1","","west-virginia","2023"
"15","Nicco Marchiol","QB","9","38","133","3.5","1","14.8","0","0","","0","0.0","38","133","3.5","1","","west-virginia","2023"
"16","Jaylen Anderson","RB","7","44","147","3.3","1","21.0","4","42","10.5","0","6.0","48","189","3.9","1","","west-virginia","2023"
"17","Lieghton Bechdel","P","7","1","17","17.0","0","2.4","0","0","","0","0.0","1","17","17.0","0","","west-virginia","2023"
"18","DJ Oliver","RB","5","12","47","3.9","1","9.4","0","0","","0","0.0","12","47","3.9","1","","west-virginia","2023"
"19","Jeremiah Aaron","WR","4","0","0","","0","0.0","1","8","8.0","0","2.0","1","8","8.0","0","","west-virginia","2023"
"20","Cortez Braham","WR","4","0","0","","0","0.0","3","17","5.7","0","4.3","3","17","5.7","0","","west-virginia","2023"
"21","Ja'Shaun Poke","WR","2","0","0","","0","0.0","2","11","5.5","0","5.5","2","11","5.5","0","","west-virginia","2023"
