"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Jayson Jackson","WR","13","10","33","3.3","0","2.5","69","829","12.0","5","63.8","79","862","10.9","5","","ball-state","2021"
"2","Yo'Heinz Tyler","WR","13","0","0","","0","0.0","49","487","9.9","6","37.5","49","487","9.9","6","","ball-state","2021"
"3","Will Jones","RB","13","88","314","3.6","3","24.2","16","131","8.2","0","10.1","104","445","4.3","3","","ball-state","2021"
"4","Trevor Hohlt","WR","13","1","1","1.0","0","0.1","13","120","9.2","0","9.2","14","121","8.6","0","","ball-state","2021"
"5","Ryan Lezon","TE","13","0","0","","0","0.0","1","6","6.0","0","0.5","1","6","6.0","0","","ball-state","2021"
"6","Jordan Williams","TE","13","0","0","","0","0.0","10","62","6.2","0","4.8","10","62","6.2","0","","ball-state","2021"
"7","Carson Steele","RB","13","192","891","4.6","6","68.5","12","157","13.1","1","12.1","204","1048","5.1","7","","ball-state","2021"
"8","Drew Plitt","QB","13","81","131","1.6","2","10.1","0","-5","","0","-0.4","81","126","1.6","2","","ball-state","2021"
"9","Cody Rudy","FB","13","0","0","","0","0.0","16","93","5.8","0","7.2","16","93","5.8","0","","ball-state","2021"
"10","Hassan Littles","WR","11","0","0","","0","0.0","6","31","5.2","0","2.8","6","31","5.2","0","","ball-state","2021"
"11","Jalen McGaughy","WR","11","2","26","13.0","0","2.4","3","124","41.3","1","11.3","5","150","30.0","1","","ball-state","2021"
"12","Justin Hall","WR","11","37","255","6.9","6","23.2","61","613","10.0","5","55.7","98","868","8.9","11","","ball-state","2021"
"13","Porter Haught","OL","11","0","0","","0","0.0","1","-8","-8.0","0","-0.7","1","-8","-8.0","0","","ball-state","2021"
"14","Donny Marcus","RB","9","17","40","2.4","0","4.4","3","10","3.3","0","1.1","20","50","2.5","0","","ball-state","2021"
"15","Isaiah Dunnuck","TE","6","0","0","","0","0.0","1","0","0.0","0","0.0","1","0","0.0","0","","ball-state","2021"
"16","Lucas Borrow","P","5","1","21","21.0","0","4.2","0","0","","0","0.0","1","21","21.0","0","","ball-state","2021"
"17","Jaylen Turner","OL","3","0","0","","0","0.0","1","-7","-7.0","0","-2.3","1","-7","-7.0","0","","ball-state","2021"
"18","Dylan Koch","TE","3","0","0","","0","0.0","2","31","15.5","0","10.3","2","31","15.5","0","","ball-state","2021"
"19","Dean Tate","WR","3","0","0","","0","0.0","1","4","4.0","0","1.3","1","4","4.0","0","","ball-state","2021"
"20","Chevalier Brenson","WR","3","0","0","","0","0.0","2","21","10.5","0","7.0","2","21","10.5","0","","ball-state","2021"
"21","John Paddock","QB","2","2","-9","-4.5","0","-4.5","0","0","","0","0.0","2","-9","-4.5","0","","ball-state","2021"
"22","Rico Barfield","RB","1","3","12","4.0","0","12.0","0","0","","0","0.0","3","12","4.0","0","","ball-state","2021"
