"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","John Gentry","RB","14","66","235","3.6","0","16.8","5","33","6.6","0","2.4","71","268","3.8","0","","utah-state","2021"
"2","Stephen Kotsanlee","P","14","1","-8","-8.0","0","-0.6","0","0","","0","0.0","1","-8","-8.0","0","","utah-state","2021"
"3","Savon Scarver","WR","14","3","10","3.3","0","0.7","6","42","7.0","1","3.0","9","52","5.8","1","","utah-state","2021"
"4","Logan Bonner","QB","14","69","66","1.0","0","4.7","0","0","","0","0.0","69","66","1.0","0","","utah-state","2021"
"5","Kyle Van Leeuwen","WR","14","0","0","","0","0.0","8","63","7.9","0","4.5","8","63","7.9","0","","utah-state","2021"
"6","Justin McGriff","WR","14","0","0","","0","0.0","35","414","11.8","6","29.6","35","414","11.8","6","","utah-state","2021"
"7","Jordan Nathan","WR","14","0","0","","1","0.0","4","55","13.8","1","3.9","4","55","13.8","2","","utah-state","2021"
"8","Elelyon Noa","RB","14","138","597","4.3","4","42.6","11","85","7.7","0","6.1","149","682","4.6","4","","utah-state","2021"
"9","Deven Thompkins","WR","14","5","27","5.4","0","1.9","102","1704","16.7","10","121.7","107","1731","16.2","10","","utah-state","2021"
"10","Derek Wright","WR","14","0","0","","0","0.0","48","789","16.4","11","56.4","48","789","16.4","11","","utah-state","2021"
"11","Brandon Bowling","WR","14","0","0","","0","0.0","56","835","14.9","10","59.6","56","835","14.9","10","","utah-state","2021"
"12","Josh Sterzer","TE","13","0","0","","0","0.0","4","21","5.3","0","1.6","4","21","5.3","0","","utah-state","2021"
"13","Carson Terrell","TE","12","0","0","","0","0.0","11","113","10.3","2","9.4","11","113","10.3","2","","utah-state","2021"
"14","Calvin Tyler Jr.","RB","12","196","884","4.5","7","73.7","11","50","4.5","0","4.2","207","934","4.5","7","","utah-state","2021"
"15","Pailate Makakona","RB","11","42","101","2.4","0","9.2","1","10","10.0","0","0.9","43","111","2.6","0","","utah-state","2021"
"16","Andrew Peasley","QB","10","25","147","5.9","1","14.7","0","0","","0","0.0","25","147","5.9","1","","utah-state","2021"
"17","Cooper Legas","QB","2","8","-14","-1.8","0","-7.0","1","34","34.0","0","17.0","9","20","2.2","0","","utah-state","2021"
