"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Alante Brown","WR","12","1","-1","-1.0","0","-0.1","16","191","11.9","0","15.9","17","190","11.2","0","","nebraska","2022"
"2","Wyatt Liewer","WR","12","0","0","","0","0.0","2","18","9.0","0","1.5","2","18","9.0","0","","nebraska","2022"
"3","Trey Palmer","WR","12","5","75","15.0","0","6.3","71","1043","14.7","9","86.9","76","1118","14.7","9","","nebraska","2022"
"4","Oliver Martin","WR","12","0","0","","0","0.0","11","195","17.7","1","16.3","11","195","17.7","1","","nebraska","2022"
"5","Nate Boerkircher","TE","12","0","0","","0","0.0","6","52","8.7","1","4.3","6","52","8.7","1","","nebraska","2022"
"6","Marcus Washington","WR","12","0","0","","0","0.0","31","471","15.2","1","39.3","31","471","15.2","1","","nebraska","2022"
"7","Cooper Jewett","RB","12","2","6","3.0","0","0.5","0","0","","0","0.0","2","6","3.0","0","","nebraska","2022"
"8","Chance Brewington","TE","12","0","0","","0","0.0","11","100","9.1","1","8.3","11","100","9.1","1","","nebraska","2022"
"9","Anthony Grant","RB","12","218","915","4.2","6","76.3","18","104","5.8","0","8.7","236","1019","4.3","6","","nebraska","2022"
"10","Casey Thompson","QB","10","56","-21","-0.4","5","-2.1","0","0","","0","0.0","56","-21","-0.4","5","","nebraska","2022"
"11","Rahmir Johnson","RB","10","19","85","4.5","0","8.5","1","7","7.0","0","0.7","20","92","4.6","0","","nebraska","2022"
"12","Travis Vokolek","TE","10","0","0","","0","0.0","20","240","12.0","2","24.0","20","240","12.0","2","","nebraska","2022"
"13","Gabe Ervin Jr.","RB","8","20","94","4.7","0","11.8","1","8","8.0","0","1.0","21","102","4.9","0","","nebraska","2022"
"14","Omar Manning","WR","8","0","0","","0","0.0","4","28","7.0","0","3.5","4","28","7.0","0","","nebraska","2022"
"15","Chubba Purdy","QB","6","24","73","3.0","2","12.2","0","0","","0","0.0","24","73","3.0","2","","nebraska","2022"
"16","Jaquez Yant","RB","6","20","56","2.8","2","9.3","0","0","","0","0.0","20","56","2.8","2","","nebraska","2022"
"17","Brody Belt","WR","6","0","0","","0","0.0","7","64","9.1","1","10.7","7","64","9.1","1","","nebraska","2022"
"18","Logan Smothers","QB","5","12","28","2.3","0","5.6","0","0","","0","0.0","12","28","2.3","0","","nebraska","2022"
"19","Isaiah Garcia-Castaneda","WR","4","0","0","","0","0.0","5","120","24.0","1","30.0","5","120","24.0","1","","nebraska","2022"
"20","Ajay Allen","RB","4","33","190","5.8","2","47.5","1","9","9.0","0","2.3","34","199","5.9","2","","nebraska","2022"
