"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Jayden Harrison","WR","13","0","0","","0","0.0","23","254","11.0","2","19.5","23","254","11.0","2","","marshall","2021"
"2","Xavier Gaines","TE","13","1","9","9.0","0","0.7","42","483","11.5","3","37.2","43","492","11.4","3","","marshall","2021"
"3","Willie Johnson","WR","13","3","26","8.7","0","2.0","32","625","19.5","3","48.1","35","651","18.6","3","","marshall","2021"
"4","Stone Scarcelle","WR","13","0","0","","0","0.0","8","122","15.3","0","9.4","8","122","15.3","0","","marshall","2021"
"5","Sheldon Evans","RB","13","69","303","4.4","5","23.3","11","114","10.4","0","8.8","80","417","5.2","5","","marshall","2021"
"6","Shadeed Ahmed","WR","13","0","0","","0","0.0","38","463","12.2","3","35.6","38","463","12.2","3","","marshall","2021"
"7","Rasheen Ali","RB","13","250","1401","5.6","23","107.8","46","342","7.4","1","26.3","296","1743","5.9","24","","marshall","2021"
"8","Grant Wells","QB","13","60","62","1.0","7","4.8","0","0","","0","0.0","60","62","1.0","7","","marshall","2021"
"9","Garet Morrell","TE","13","0","0","","0","0.0","2","29","14.5","0","2.2","2","29","14.5","0","","marshall","2021"
"10","Corey Gammage","WR","13","0","0","","0","0.0","78","878","11.3","2","67.5","78","878","11.3","2","","marshall","2021"
"11","Caleb McMillan","WR","12","0","0","","0","0.0","4","50","12.5","0","4.2","4","50","12.5","0","","marshall","2021"
"12","Ethan Payne","RB","11","20","89","4.5","2","8.1","4","14","3.5","0","1.3","24","103","4.3","2","","marshall","2021"
"13","Devin Miller","TE","10","0","0","","0","0.0","10","89","8.9","1","8.9","10","89","8.9","1","","marshall","2021"
"14","Luke Zban","QB","7","23","103","4.5","0","14.7","0","0","","0","0.0","23","103","4.5","0","","marshall","2021"
"15","Talik Keaton","WR","7","0","0","","0","0.0","19","268","14.1","2","38.3","19","268","14.1","2","","marshall","2021"
"16","EJ Horton","WR","6","0","0","","0","0.0","4","59","14.8","1","9.8","4","59","14.8","1","","marshall","2021"
"17","Knowledge McDaniel","RB","5","13","107","8.2","1","21.4","0","0","","0","0.0","13","107","8.2","1","","marshall","2021"
"18","Caleb Coombs","WR","4","0","0","","0","0.0","1","17","17.0","0","4.3","1","17","17.0","0","","marshall","2021"
"19","Ethan Hahn","WR","3","0","0","","0","0.0","2","20","10.0","0","6.7","2","20","10.0","0","","marshall","2021"
"20","Cam Fancher","QB","2","5","18","3.6","0","9.0","0","0","","0","0.0","5","18","3.6","0","","marshall","2021"
