"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Austin Osborne","WR","12","0","0","","0","0.0","64","546","8.5","2","45.5","64","546","8.5","2","","bowling-green-state","2021"
"2","Taron Keith","RB","12","34","91","2.7","0","7.6","26","244","9.4","1","20.3","60","335","5.6","1","","bowling-green-state","2021"
"3","Nick Mosley","RB","12","77","336","4.4","2","28.0","1","4","4.0","0","0.3","78","340","4.4","2","","bowling-green-state","2021"
"4","Matt Naranjo","P","12","1","8","8.0","0","0.7","0","0","","0","0.0","1","8","8.0","0","","bowling-green-state","2021"
"5","Matt McDonald","QB","12","80","13","0.2","4","1.1","0","0","","0","0.0","80","13","0.2","4","","bowling-green-state","2021"
"6","Levi Gazarek","TE","12","0","0","","0","0.0","10","88","8.8","0","7.3","10","88","8.8","0","","bowling-green-state","2021"
"7","Jhaylin Embry","WR","12","17","52","3.1","1","4.3","7","164","23.4","0","13.7","24","216","9.0","1","","bowling-green-state","2021"
"8","Jamal Johnson","RB","12","15","69","4.6","0","5.8","15","149","9.9","1","12.4","30","218","7.3","1","","bowling-green-state","2021"
"9","Jaedyn McKinstry","TE","12","0","0","","0","0.0","3","22","7.3","0","1.8","3","22","7.3","0","","bowling-green-state","2021"
"10","Cavon Croom","WR","12","0","0","","0","0.0","18","200","11.1","0","16.7","18","200","11.1","0","","bowling-green-state","2021"
"11","Andrew Bench","TE","12","0","0","","0","0.0","2","48","24.0","1","4.0","2","48","24.0","1","","bowling-green-state","2021"
"12","Christian Sims","TE","11","1","4","4.0","1","0.4","41","418","10.2","2","38.0","42","422","10.0","3","","bowling-green-state","2021"
"13","Tyrone Broden","WR","11","0","0","","0","0.0","36","596","16.6","5","54.2","36","596","16.6","5","","bowling-green-state","2021"
"14","Jaison Patterson","RB","10","65","271","4.2","2","27.1","12","76","6.3","0","7.6","77","347","4.5","2","","bowling-green-state","2021"
"15","Terion Stewart","RB","9","70","412","5.9","5","45.8","1","0","0.0","0","0.0","71","412","5.8","5","","bowling-green-state","2021"
"16","Bryce Boyer","TE","4","0","0","","0","0.0","1","21","21.0","0","5.3","1","21","21.0","0","","bowling-green-state","2021"
"17","Griffin Little","TE","2","0","0","","0","0.0","1","2","2.0","0","1.0","1","2","2.0","0","","bowling-green-state","2021"
