"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Tayon Fleet-Davis","RB","13","128","721","5.6","8","55.5","32","305","9.5","1","23.5","160","1026","6.4","9","","maryland","2021"
"2","Rakim Jarrett","WR","13","4","2","0.5","0","0.2","62","829","13.4","5","63.8","66","831","12.6","5","","maryland","2021"
"3","Taulia Tagovailoa","QB","13","80","80","1.0","2","6.2","0","0","","0","0.0","80","80","1.0","2","","maryland","2021"
"4","Darryl Jones","WR","13","1","-3","-3.0","0","-0.2","23","319","13.9","2","24.5","24","316","13.2","2","","maryland","2021"
"5","Corey Dyches","TE","13","0","0","","0","0.0","19","208","10.9","4","16.0","19","208","10.9","4","","maryland","2021"
"6","CJ Dippre","TE","13","0","0","","0","0.0","3","25","8.3","0","1.9","3","25","8.3","0","","maryland","2021"
"7","Chigoziem Okonkwo","TE","13","0","0","","0","0.0","52","447","8.6","5","34.4","52","447","8.6","5","","maryland","2021"
"8","Brian Cobbs","WR","13","1","-4","-4.0","0","-0.3","25","341","13.6","1","26.2","26","337","13.0","1","","maryland","2021"
"9","Dino Tomlin","WR","11","0","0","","0","0.0","2","12","6.0","0","1.1","2","12","6.0","0","","maryland","2021"
"10","Carlos Carriere","WR","10","0","0","","0","0.0","24","316","13.2","5","31.6","24","316","13.2","5","","maryland","2021"
"11","Peny Boone","RB","10","39","172","4.4","2","17.2","3","2","0.7","0","0.2","42","174","4.1","2","","maryland","2021"
"12","Challen Faamatau","RB","9","56","235","4.2","3","26.1","7","81","11.6","0","9.0","63","316","5.0","3","","maryland","2021"
"13","Colby McDonald","RB","8","60","325","5.4","2","40.6","4","12","3.0","0","1.5","64","337","5.3","2","","maryland","2021"
"14","Tai Felton","WR","8","0","0","","0","0.0","5","51","10.2","0","6.4","5","51","10.2","0","","maryland","2021"
"15","Marcus Fleming","WR","7","0","0","","0","0.0","18","197","10.9","1","28.1","18","197","10.9","1","","maryland","2021"
"16","Dontay Demus","WR","6","0","0","","0","0.0","28","507","18.1","3","84.5","28","507","18.1","3","","maryland","2021"
"17","Jeshaun Jones","WR","6","0","0","","0","0.0","18","224","12.4","0","37.3","18","224","12.4","0","","maryland","2021"
"18","Isaiah Jacobs","RB","5","28","116","4.1","0","23.2","7","47","6.7","0","9.4","35","163","4.7","0","","maryland","2021"
"19","Roman Hemby","RB","4","17","71","4.2","2","17.8","1","1","1.0","0","0.3","18","72","4.0","2","","maryland","2021"
"20","Antwaine Littleton","","2","15","74","4.9","1","37.0","0","0","","0","0.0","15","74","4.9","1","","maryland","2021"
"21","DeaJaun McDougle","WR","2","0","0","","0","0.0","5","26","5.2","0","13.0","5","26","5.2","0","","maryland","2021"
"22","Antwain Littleton II","RB","2","15","74","4.9","1","37.0","0","0","","0","0.0","15","74","4.9","1","","maryland","2021"
"23","Weston Wolff","TE","1","0","0","","0","0.0","1","10","10.0","0","10.0","1","10","10.0","0","","maryland","2021"
