"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Amare Thomas","WR","12","4","40","10.0","0","3.3","53","437","8.2","3","36.4","57","477","8.4","3","","alabama-birmingham","2023"
"2","Bryce Damous","TE","12","0","0","","0","0.0","24","242","10.1","3","20.2","24","242","10.1","3","","alabama-birmingham","2023"
"3","TJ Jones","WR","12","4","39","9.8","0","3.3","15","222","14.8","2","18.5","19","261","13.7","2","","alabama-birmingham","2023"
"4","Dallas Payne","TE","12","0","0","","0","0.0","18","190","10.6","0","15.8","18","190","10.6","0","","alabama-birmingham","2023"
"5","Terrell McDonald","TE","12","0","0","","0","0.0","7","73","10.4","0","6.1","7","73","10.4","0","","alabama-birmingham","2023"
"6","Fred Farrier II","WR","12","0","0","","0","0.0","18","266","14.8","1","22.2","18","266","14.8","1","","alabama-birmingham","2023"
"7","Tejhaun Palmer","WR","12","0","0","","0","0.0","47","858","18.3","7","71.5","47","858","18.3","7","","alabama-birmingham","2023"
"8","Samario Rudolph","WR","12","0","0","","0","0.0","25","205","8.2","1","17.1","25","205","8.2","1","","alabama-birmingham","2023"
"9","Lee Witherspoon","RB","12","17","52","3.1","0","4.3","6","37","6.2","0","3.1","23","89","3.9","0","","alabama-birmingham","2023"
"10","Jermaine Brown Jr.","RB","12","158","803","5.1","12","66.9","41","416","10.1","1","34.7","199","1219","6.1","13","","alabama-birmingham","2023"
"11","Brandon Buckhaulter","WR","11","7","78","11.1","0","7.1","5","103","20.6","1","9.4","12","181","15.1","1","","alabama-birmingham","2023"
"12","Malachi Holt-Bennett","WR","11","0","0","","0","0.0","5","92","18.4","1","8.4","5","92","18.4","1","","alabama-birmingham","2023"
"13","Lee Beebe","RB","11","52","360","6.9","4","32.7","14","98","7.0","0","8.9","66","458","6.9","4","","alabama-birmingham","2023"
"14","Jacob Zeno","QB","11","91","168","1.8","4","15.3","0","0","","0","0.0","91","168","1.8","4","","alabama-birmingham","2023"
"15","Demetrius Battle","RB","9","8","31","3.9","1","3.4","0","0","","0","0.0","8","31","3.9","1","","alabama-birmingham","2023"
"16","Isaiah Jacobs","RB","5","55","249","4.5","3","49.8","17","63","3.7","0","12.6","72","312","4.3","3","","alabama-birmingham","2023"
"17","Harrison Barker","QB","4","15","87","5.8","0","21.8","0","0","","0","0.0","15","87","5.8","0","","alabama-birmingham","2023"
"18","Landry Lyddy","QB","3","3","-20","-6.7","0","-6.7","0","0","","0","0.0","3","-20","-6.7","0","","alabama-birmingham","2023"
"19","Iverson Hooks","WR","3","1","7","7.0","0","2.3","10","106","10.6","2","35.3","11","113","10.3","2","","alabama-birmingham","2023"
"20","Taven Curry","RB","2","1","5","5.0","0","2.5","0","0","","0","0.0","1","5","5.0","0","","alabama-birmingham","2023"
"21","Corri Milliner","WR","2","0","0","","0","0.0","1","59","59.0","0","29.5","1","59","59.0","0","","alabama-birmingham","2023"
"22","Trace Campbell","QB","1","6","38","6.3","0","38.0","0","0","","0","0.0","6","38","6.3","0","","alabama-birmingham","2023"
