"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Amir Hassan","RB","12","12","28","2.3","0","2.3","3","11","3.7","0","0.9","15","39","2.6","0","","navy","2023"
"2","Tyler Bradley","RB","12","2","16","8.0","0","1.3","3","20","6.7","0","1.7","5","36","7.2","0","","navy","2023"
"3","Landon Robinson","DL","12","1","24","24.0","0","2.0","0","0","","0","0.0","1","24","24.0","0","","navy","2023"
"4","Jayden Umbarger","WR","12","0","0","","0","0.0","14","145","10.4","1","12.1","14","145","10.4","1","","navy","2023"
"5","Eli Heidenreich","RB","12","27","214","7.9","1","17.8","19","382","20.1","4","31.8","46","596","13.0","5","","navy","2023"
"6","Daba Fofana","FB","12","72","283","3.9","3","23.6","5","46","9.2","0","3.8","77","329","4.3","3","","navy","2023"
"7","Cody Howard","WR","12","0","0","","0","0.0","3","50","16.7","0","4.2","3","50","16.7","0","","navy","2023"
"8","Anton Hall","RB","12","8","25","3.1","2","2.1","3","52","17.3","1","4.3","11","77","7.0","3","","navy","2023"
"9","Alex Tecza","FB","12","126","758","6.0","5","63.2","16","97","6.1","0","8.1","142","855","6.0","5","","navy","2023"
"10","Brandon Chatman","RB","11","42","165","3.9","0","15.0","19","254","13.4","0","23.1","61","419","6.9","0","","navy","2023"
"11","Khalil Crawford","FB","11","2","2","1.0","0","0.2","0","0","","0","0.0","2","2","1.0","0","","navy","2023"
"12","Camari Williams","WR","10","0","0","","0","0.0","7","47","6.7","1","4.7","7","47","6.7","1","","navy","2023"
"13","Nathan Kent","WR","9","0","0","","0","0.0","5","86","17.2","1","9.6","5","86","17.2","1","","navy","2023"
"14","Regis Velez","WR","9","0","0","","0","0.0","3","71","23.7","2","7.9","3","71","23.7","2","","navy","2023"
"15","Xavier Arline","QB","9","77","257","3.3","2","28.6","2","7","3.5","0","0.8","79","264","3.3","2","","navy","2023"
"16","Tai Lavatai","QB","8","75","245","3.3","2","30.6","0","0","","0","0.0","75","245","3.3","2","","navy","2023"
"17","Logan Point","FB","6","2","6","3.0","0","1.0","0","0","","0","0.0","2","6","3.0","0","","navy","2023"
"18","Braxton Woodson","QB","4","53","173","3.3","1","43.3","0","0","","0","0.0","53","173","3.3","1","","navy","2023"
"19","Blake Horvath","QB","4","37","183","4.9","0","45.8","0","0","","0","0.0","37","183","4.9","0","","navy","2023"
