"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Dashaun Davis","WR","12","4","33","8.3","0","2.8","36","421","11.7","3","35.1","40","454","11.4","3","","appalachian-state","2022"
"2","Tyler Page","WR","12","0","0","","0","0.0","11","130","11.8","2","10.8","11","130","11.8","2","","appalachian-state","2022"
"3","Miller Gibbs","TE","12","0","0","","0","0.0","7","63","9.0","3","5.3","7","63","9.0","3","","appalachian-state","2022"
"4","Michael Hetzel","WR","12","0","0","","0","0.0","5","71","14.2","0","5.9","5","71","14.2","0","","appalachian-state","2022"
"5","Henry Pearson","TE","12","0","0","","0","0.0","25","329","13.2","5","27.4","25","329","13.2","5","","appalachian-state","2022"
"6","Eli Wilson","TE","12","0","0","","0","0.0","10","82","8.2","1","6.8","10","82","8.2","1","","appalachian-state","2022"
"7","David Larkins","TE","12","0","0","","0","0.0","3","30","10.0","0","2.5","3","30","10.0","0","","appalachian-state","2022"
"8","Dalton Stroman","WR","12","0","0","","0","0.0","19","371","19.5","4","30.9","19","371","19.5","4","","appalachian-state","2022"
"9","Daetrich Harrington","RB","12","81","389","4.8","4","32.4","4","43","10.8","0","3.6","85","432","5.1","4","","appalachian-state","2022"
"10","Christian Horn","WR","12","0","0","","0","0.0","34","620","18.2","4","51.7","34","620","18.2","4","","appalachian-state","2022"
"11","Chase Brice","QB","12","71","117","1.6","4","9.8","0","0","","0","0.0","71","117","1.6","4","","appalachian-state","2022"
"12","Anderson Castle","RB","12","26","167","6.4","2","13.9","1","18","18.0","1","1.5","27","185","6.9","3","","appalachian-state","2022"
"13","Ahmani Marshall","RB","11","76","389","5.1","4","35.4","4","38","9.5","0","3.5","80","427","5.3","4","","appalachian-state","2022"
"14","Kaedin Robinson","WR","11","1","15","15.0","0","1.4","27","419","15.5","2","38.1","28","434","15.5","2","","appalachian-state","2022"
"15","Camerun Peoples","RB","9","101","593","5.9","5","65.9","6","43","7.2","0","4.8","107","636","5.9","5","","appalachian-state","2022"
"16","Nate Noel","RB","9","87","604","6.9","6","67.1","24","145","6.0","0","16.1","111","749","6.7","6","","appalachian-state","2022"
"17","Christian Wells","WR","8","1","4","4.0","0","0.5","9","170","18.9","3","21.3","10","174","17.4","3","","appalachian-state","2022"
"18","Kanye Roberts","RB","3","19","127","6.7","2","42.3","0","0","","0","0.0","19","127","6.7","2","","appalachian-state","2022"
"19","August Drews","TE","3","0","0","","0","0.0","1","18","18.0","0","6.0","1","18","18.0","0","","appalachian-state","2022"
"20","Brady McBride","QB","1","1","3","3.0","0","3.0","0","0","","0","0.0","1","3","3.0","0","","appalachian-state","2022"
"21","Bradley Davis","RB","1","2","1","0.5","0","1.0","0","0","","0","0.0","2","1","0.5","0","","appalachian-state","2022"
"22","Ryan Burger","QB","1","2","23","11.5","0","23.0","0","0","","0","0.0","2","23","11.5","0","","appalachian-state","2022"
