"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Sean Clifford","QB","13","69","176","2.6","5","13.5","2","24","12.0","0","1.8","71","200","2.8","5","","penn-state","2022"
"2","Harrison Wallace III","WR","13","0","0","","0","0.0","19","273","14.4","1","21.0","19","273","14.4","1","","penn-state","2022"
"3","Omari Evans","WR","13","1","7","7.0","0","0.5","5","55","11.0","1","4.2","6","62","10.3","1","","penn-state","2022"
"4","Nicholas Singleton","RB","13","156","1061","6.8","12","81.6","11","85","7.7","1","6.5","167","1146","6.9","13","","penn-state","2022"
"5","Kaytron Allen","RB","13","167","867","5.2","10","66.7","20","188","9.4","1","14.5","187","1055","5.6","11","","penn-state","2022"
"6","Keandre Lambert-Smith","WR","13","0","0","","0","0.0","24","389","16.2","4","29.9","24","389","16.2","4","","penn-state","2022"
"7","Mitchell Tinsley","WR","13","0","0","","0","0.0","51","577","11.3","5","44.4","51","577","11.3","5","","penn-state","2022"
"8","Brenton Strange","TE","13","1","0","0.0","0","0.0","32","362","11.3","5","27.8","33","362","11.0","5","","penn-state","2022"
"9","Tyler Warren","TE","12","0","0","","0","0.0","10","123","12.3","3","10.3","10","123","12.3","3","","penn-state","2022"
"10","Malick Meiga","WR","12","0","0","","0","0.0","3","19","6.3","0","1.6","3","19","6.3","0","","penn-state","2022"
"11","Liam Clifford","WR","11","0","0","","0","0.0","8","89","11.1","0","8.1","8","89","11.1","0","","penn-state","2022"
"12","Theo Johnson","TE","11","0","0","","0","0.0","20","328","16.4","4","29.8","20","328","16.4","4","","penn-state","2022"
"13","Parker Washington","WR","10","2","8","4.0","0","0.8","46","611","13.3","2","61.1","48","619","12.9","2","","penn-state","2022"
"14","Drew Allar","QB","10","18","52","2.9","1","5.2","0","0","","0","0.0","18","52","2.9","1","","penn-state","2022"
"15","Khalil Dinkins","TE","8","0","0","","0","0.0","4","53","13.3","1","6.6","4","53","13.3","1","","penn-state","2022"
"16","Tank Smith","RB","7","23","61","2.7","0","8.7","1","2","2.0","0","0.3","24","63","2.6","0","","penn-state","2022"
"17","Keyvone Lee","RB","5","25","94","3.8","0","18.8","3","23","7.7","1","4.6","28","117","4.2","1","","penn-state","2022"
"18","Devyn Ford","RB","4","7","37","5.3","0","9.3","5","31","6.2","0","7.8","12","68","5.7","0","","penn-state","2022"
"19","Tyler Holzworth","RB","4","6","19","3.2","0","4.8","2","16","8.0","0","4.0","8","35","4.4","0","","penn-state","2022"
"20","Kaden Saunders","WR","3","0","0","","0","0.0","2","21","10.5","0","7.0","2","21","10.5","0","","penn-state","2022"
"21","Christian Veilleux","QB","3","2","-4","-2.0","0","-1.3","0","0","","0","0.0","2","-4","-2.0","0","","penn-state","2022"
"22","Jaden Dottin","WR","1","0","0","","0","0.0","2","14","7.0","0","14.0","2","14","7.0","0","","penn-state","2022"
