"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Adam Barry","P","12","1","15","15.0","0","1.3","0","0","","0","0.0","1","15","15.0","0","","temple","2021"
"2","Darius Pittman","TE","12","0","0","","0","0.0","5","61","12.2","0","5.1","5","61","12.2","0","","temple","2021"
"3","Tayvon Ruley","RB","12","45","241","5.4","2","20.1","4","18","4.5","0","1.5","49","259","5.3","2","","temple","2021"
"4","Kadas Reams","WR","12","0","0","","0","0.0","11","121","11.0","2","10.1","11","121","11.0","2","","temple","2021"
"5","Jose Barbon","WR","12","2","26","13.0","0","2.2","40","440","11.0","2","36.7","42","466","11.1","2","","temple","2021"
"6","Jordan Smith","WR","12","1","18","18.0","0","1.5","18","186","10.3","0","15.5","19","204","10.7","0","","temple","2021"
"7","James Della Pesca","TE","12","0","0","","0","0.0","2","7","3.5","0","0.6","2","7","3.5","0","","temple","2021"
"8","Amad Anderson Jr.","WR","11","1","-9","-9.0","0","-0.8","24","283","11.8","2","25.7","25","274","11.0","2","","temple","2021"
"9","Justin Lynch","QB","11","75","295","3.9","1","26.8","0","0","","0","0.0","75","295","3.9","1","","temple","2021"
"10","Edward Saydee","RB","11","87","321","3.7","3","29.2","14","135","9.6","0","12.3","101","456","4.5","3","","temple","2021"
"11","Ra'Von Bonner","RB","10","35","138","3.9","2","13.8","7","70","10.0","0","7.0","42","208","5.0","2","","temple","2021"
"12","De'Von Fox","WR","9","1","3","3.0","0","0.3","5","33","6.6","0","3.7","6","36","6.0","0","","temple","2021"
"13","Jadan Blue","WR","8","2","3","1.5","0","0.4","30","185","6.2","1","23.1","32","188","5.9","1","","temple","2021"
"14","Kyle Dobbins","RB","8","23","83","3.6","3","10.4","3","13","4.3","0","1.6","26","96","3.7","3","","temple","2021"
"15","Randle Jones","WR","8","4","12","3.0","0","1.5","40","476","11.9","3","59.5","44","488","11.1","3","","temple","2021"
"16","D'Wan Mathis","QB","7","48","82","1.7","1","11.7","0","0","","0","0.0","48","82","1.7","1","","temple","2021"
"17","David Martin-Robinson","TE","5","1","13","13.0","0","2.6","4","61","15.3","0","12.2","5","74","14.8","0","","temple","2021"
"18","Malik Cooper","WR","4","9","46","5.1","0","11.5","2","11","5.5","0","2.8","11","57","5.2","0","","temple","2021"
"19","Trey Blair","S","4","7","20","2.9","0","5.0","3","7","2.3","0","1.8","10","27","2.7","0","","temple","2021"
"20","Mariano Valenti","QB","3","15","3","0.2","0","1.0","0","0","","0","0.0","15","3","0.2","0","","temple","2021"
"21","Nazir Burnett","WR","2","0","0","","0","0.0","2","30","15.0","0","15.0","2","30","15.0","0","","temple","2021"
