"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Wyatt Wieland","WR","13","6","19","3.2","2","1.5","23","299","13.0","1","23.0","29","318","11.0","3","","wyoming","2022"
"2","Caleb Driskill","FB","13","0","0","","0","0.0","1","1","1.0","0","0.1","1","1","1.0","0","","wyoming","2022"
"3","Clayton Stewart","P","13","1","-12","-12.0","0","-0.9","0","0","","0","0.0","1","-12","-12.0","0","","wyoming","2022"
"4","Ryan Marquez","WR","13","3","12","4.0","0","0.9","5","44","8.8","0","3.4","8","56","7.0","0","","wyoming","2022"
"5","John Michael Gyllenborg","TE","12","0","0","","0","0.0","3","21","7.0","0","1.8","3","21","7.0","0","","wyoming","2022"
"6","Treyton Welch","TE","12","0","0","","0","0.0","22","308","14.0","5","25.7","22","308","14.0","5","","wyoming","2022"
"7","Titus Swen","RB","12","207","1039","5.0","8","86.6","14","108","7.7","0","9.0","221","1147","5.2","8","","wyoming","2022"
"8","Sam Scott","LB","12","3","11","3.7","0","0.9","0","0","","0","0.0","3","11","3.7","0","","wyoming","2022"
"9","Josh Cobbs","WR","12","0","0","","0","0.0","35","407","11.6","2","33.9","35","407","11.6","2","","wyoming","2022"
"10","Alex Brown","WR","12","0","0","","0","0.0","6","69","11.5","1","5.8","6","69","11.5","1","","wyoming","2022"
"11","Jackson Marcotte","TE","12","0","0","","0","0.0","3","11","3.7","0","0.9","3","11","3.7","0","","wyoming","2022"
"12","Andrew Peasley","QB","12","81","339","4.2","2","28.3","0","0","","0","0.0","81","339","4.2","2","","wyoming","2022"
"13","Nick Miles","TE","11","0","0","","0","0.0","1","11","11.0","0","1.0","1","11","11.0","0","","wyoming","2022"
"14","Parker Christensen","TE","11","0","0","","0","0.0","19","169","8.9","1","15.4","19","169","8.9","1","","wyoming","2022"
"15","Dawaiian McNeely","RB","10","63","356","5.7","1","35.6","0","0","","0","0.0","63","356","5.7","1","","wyoming","2022"
"16","D.Q. James","RB","9","40","346","8.7","0","38.4","5","44","8.8","0","4.9","45","390","8.7","0","","wyoming","2022"
"17","Colin O'Brien","TE","9","0","0","","0","0.0","4","83","20.8","0","9.2","4","83","20.8","0","","wyoming","2022"
"18","Will Pelissier","WR","9","6","38","6.3","0","4.2","8","101","12.6","1","11.2","14","139","9.9","1","","wyoming","2022"
"19","Joseph Braasch","RB","8","29","91","3.1","0","11.4","4","25","6.3","0","3.1","33","116","3.5","0","","wyoming","2022"
"20","Jayden Clemons","QB","5","15","68","4.5","1","13.6","0","0","","0","0.0","15","68","4.5","1","","wyoming","2022"
"21","Jaylen Sargent","WR","3","0","0","","0","0.0","2","12","6.0","0","4.0","2","12","6.0","0","","wyoming","2022"
"22","Jordon Vaughn","RB","1","16","67","4.2","2","67.0","0","0","","0","0.0","16","67","4.2","2","","wyoming","2022"
"23","Caleb Merritt","WR","1","0","0","","0","0.0","1","6","6.0","0","6.0","1","6","6.0","0","","wyoming","2022"
