"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Creed Whittemore","WR","12","4","60","15.0","1","5.0","11","102","9.3","2","8.5","15","162","10.8","3","","mississippi-state","2023"
"2","Seth Davis","RB","12","59","356","6.0","1","29.7","6","19","3.2","0","1.6","65","375","5.8","1","","mississippi-state","2023"
"3","Mike Wright","QB","12","71","324","4.6","3","27.0","0","0","","0","0.0","71","324","4.6","3","","mississippi-state","2023"
"4","Jordan Mosely","WR","12","0","0","","0","0.0","3","45","15.0","1","3.8","3","45","15.0","1","","mississippi-state","2023"
"5","Antonio Harmon","TE","12","0","0","","0","0.0","14","98","7.0","1","8.2","14","98","7.0","1","","mississippi-state","2023"
"6","Lideatrick Griffin","WR","12","17","74","4.4","1","6.2","50","658","13.2","4","54.8","67","732","10.9","5","","mississippi-state","2023"
"7","Zavion Thomas","WR","11","12","23","1.9","0","2.1","40","503","12.6","1","45.7","52","526","10.1","1","","mississippi-state","2023"
"8","Freddie Roberson","WR","11","0","0","","0","0.0","11","149","13.5","1","13.5","11","149","13.5","1","","mississippi-state","2023"
"9","Ryland Goede","TE","11","0","0","","0","0.0","1","18","18.0","0","1.6","1","18","18.0","0","","mississippi-state","2023"
"10","Jeffery Pittman","RB","11","54","268","5.0","1","24.4","13","91","7.0","2","8.3","67","359","5.4","3","","mississippi-state","2023"
"11","Justin Robinson","WR","10","0","0","","0","0.0","21","257","12.2","0","25.7","21","257","12.2","0","","mississippi-state","2023"
"12","Jaden Walley","WR","10","0","0","","0","0.0","5","49","9.8","1","4.9","5","49","9.8","1","","mississippi-state","2023"
"13","Jo'quavious Marks","RB","9","121","573","4.7","4","63.7","23","167","7.3","2","18.6","144","740","5.1","6","","mississippi-state","2023"
"14","Simeon Price","RB","9","5","41","8.2","0","4.6","2","13","6.5","0","1.4","7","54","7.7","0","","mississippi-state","2023"
"15","Keyvone Lee","RB","8","12","75","6.3","0","9.4","0","0","","0","0.0","12","75","6.3","0","","mississippi-state","2023"
"16","Will Rogers","QB","8","29","-13","-0.4","1","-1.6","0","0","","0","0.0","29","-13","-0.4","1","","mississippi-state","2023"
"17","Jacoby Bellazar","WR","2","0","0","","0","0.0","1","13","13.0","0","6.5","1","13","13.0","0","","mississippi-state","2023"
"18","Chris Parson","QB","2","9","-9","-1.0","0","-4.5","0","0","","0","0.0","9","-9","-1.0","0","","mississippi-state","2023"
