"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Phillip Brooks","WR","13","3","-7","-2.3","0","-0.5","43","543","12.6","2","41.8","46","536","11.7","2","","kansas-state","2021"
"2","Nick Lenners","TE","13","0","0","","0","0.0","3","22","7.3","0","1.7","3","22","7.3","0","","kansas-state","2021"
"3","Deuce Vaughn","RB","13","235","1404","6.0","18","108.0","49","468","9.6","4","36.0","284","1872","6.6","22","AA","kansas-state","2021"
"4","Malik Knowles","WR","13","15","106","7.1","0","8.2","29","441","15.2","4","33.9","44","547","12.4","4","","kansas-state","2021"
"5","Landry Weber","WR","13","0","0","","0","0.0","16","228","14.3","1","17.5","16","228","14.3","1","","kansas-state","2021"
"6","Samuel Wheeler","TE","13","0","0","","0","0.0","15","151","10.1","1","11.6","15","151","10.1","1","","kansas-state","2021"
"7","Kade Warner","WR","13","0","0","","0","0.0","14","166","11.9","0","12.8","14","166","11.9","0","","kansas-state","2021"
"8","Ben Sinnott","FB","12","3","12","4.0","1","1.0","2","15","7.5","0","1.3","5","27","5.4","1","","kansas-state","2021"
"9","Keenan Garber","WR","12","1","4","4.0","0","0.3","4","72","18.0","0","6.0","5","76","15.2","0","","kansas-state","2021"
"10","Jax Dineen","FB","12","5","20","4.0","0","1.7","4","16","4.0","0","1.3","9","36","4.0","0","","kansas-state","2021"
"11","Tyrone Howell","WR","12","0","0","","0","0.0","7","98","14.0","0","8.2","7","98","14.0","0","","kansas-state","2021"
"12","Daniel Imatorbhebhe","TE","12","0","0","","0","0.0","12","314","26.2","2","26.2","12","314","26.2","2","","kansas-state","2021"
"13","Eric Hommel","WR","11","0","0","","0","0.0","2","30","15.0","0","2.7","2","30","15.0","0","","kansas-state","2021"
"14","Skylar Thompson","QB","10","48","4","0.1","4","0.4","0","0","","0","0.0","48","4","0.1","4","","kansas-state","2021"
"15","Joe Ervin","RB","10","64","322","5.0","2","32.2","1","12","12.0","0","1.2","65","334","5.1","2","","kansas-state","2021"
"16","Jacardia Wright","RB","10","13","56","4.3","0","5.6","0","0","","0","0.0","13","56","4.3","0","","kansas-state","2021"
"17","Chabastin Taylor","WR","8","0","0","","0","0.0","1","14","14.0","0","1.8","1","14","14.0","0","","kansas-state","2021"
"18","Will Howard","QB","6","32","184","5.8","4","30.7","0","0","","0","0.0","32","184","5.8","4","","kansas-state","2021"
"19","Konner Fox","TE","4","0","0","","0","0.0","1","3","3.0","0","0.8","1","3","3.0","0","","kansas-state","2021"
"20","Jaren Lewis","QB","4","5","3","0.6","0","0.8","0","0","","0","0.0","5","3","0.6","0","","kansas-state","2021"
"21","RJ Garcia II","WR","3","2","0","0.0","0","0.0","1","6","6.0","0","2.0","3","6","2.0","0","","kansas-state","2021"
"22","Jordan Schippers","RB","3","5","12","2.4","0","4.0","0","0","","0","0.0","5","12","2.4","0","","kansas-state","2021"
