"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Cadarrius Thompson","WR","13","0","0","","0","0.0","25","266","10.6","3","20.5","25","266","10.6","3","","georgia-state","2023"
"2","Darren Grainger","QB","13","159","736","4.6","10","56.6","0","0","","0","0.0","159","736","4.6","10","","georgia-state","2023"
"3","Terry Berdin Jr.","RB","13","1","-1","-1.0","0","-0.1","0","0","","0","0.0","1","-1","-1.0","0","","georgia-state","2023"
"4","Jacari Carter","WR","13","1","-8","-8.0","0","-0.6","38","276","7.3","0","21.2","39","268","6.9","0","","georgia-state","2023"
"5","Tailique Williams","WR","13","1","-1","-1.0","0","-0.1","49","615","12.6","6","47.3","50","614","12.3","6","","georgia-state","2023"
"6","Peter Kikwata","WR","13","0","0","","0","0.0","4","43","10.8","0","3.3","4","43","10.8","0","","georgia-state","2023"
"7","Avion McBride","TE","12","0","0","","0","0.0","1","21","21.0","0","1.8","1","21","21.0","0","","georgia-state","2023"
"8","Travis Glover","OL","12","1","5","5.0","0","0.4","0","0","","0","0.0","1","5","5.0","0","","georgia-state","2023"
"9","Robert Lewis","WR","12","0","0","","0","0.0","70","877","12.5","7","73.1","70","877","12.5","7","","georgia-state","2023"
"10","Marcus Carroll","RB","12","274","1350","4.9","13","112.5","23","234","10.2","0","19.5","297","1584","5.3","13","","georgia-state","2023"
"11","Ahmon Green","TE","12","0","0","","0","0.0","19","147","7.7","4","12.3","19","147","7.7","4","","georgia-state","2023"
"12","Ja'Cyais Credle","WR","7","0","0","","0","0.0","14","142","10.1","0","20.3","14","142","10.1","0","","georgia-state","2023"
"13","Mikele Colasurdo","QB","6","4","19","4.8","1","3.2","0","0","","0","0.0","4","19","4.8","1","","georgia-state","2023"
"14","KZ Adams","RB","6","35","61","1.7","0","10.2","1","3","3.0","0","0.5","36","64","1.8","0","","georgia-state","2023"
"15","Rykem Laney","WR","5","0","0","","0","0.0","1","12","12.0","0","2.4","1","12","12.0","0","","georgia-state","2023"
"16","Freddie Brock","RB","4","30","307","10.2","1","76.8","2","15","7.5","0","3.8","32","322","10.1","1","","georgia-state","2023"
"17","Kris Byrd","TE","3","0","0","","0","0.0","2","17","8.5","0","5.7","2","17","8.5","0","","georgia-state","2023"
