"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Emeka Emezie","WR","12","0","0","","0","0.0","60","802","13.4","6","66.8","60","802","13.4","6","","north-carolina-state","2021"
"2","Zonovan Knight","RB","12","140","753","5.4","3","62.8","21","156","7.4","0","13.0","161","909","5.6","3","","north-carolina-state","2021"
"3","Trent Pennix","RB","12","3","48","16.0","0","4.0","17","246","14.5","3","20.5","20","294","14.7","3","","north-carolina-state","2021"
"4","Thayer Thomas","WR","12","4","19","4.8","0","1.6","51","596","11.7","8","49.7","55","615","11.2","8","","north-carolina-state","2021"
"5","Ricky Person Jr.","RB","12","135","636","4.7","5","53.0","28","240","8.6","2","20.0","163","876","5.4","7","","north-carolina-state","2021"
"6","Porter Rooks","WR","12","0","0","","0","0.0","23","298","13.0","0","24.8","23","298","13.0","0","","north-carolina-state","2021"
"7","Keyon Lesane","WR","12","2","10","5.0","0","0.8","8","66","8.3","0","5.5","10","76","7.6","0","","north-carolina-state","2021"
"8","Jordan Houston","RB","12","20","83","4.2","1","6.9","3","17","5.7","0","1.4","23","100","4.3","1","","north-carolina-state","2021"
"9","Dylan Parham","TE","12","0","0","","0","0.0","5","22","4.4","2","1.8","5","22","4.4","2","","north-carolina-state","2021"
"10","Devin Leary","QB","12","54","-75","-1.4","2","-6.3","0","0","","0","0.0","54","-75","-1.4","2","","north-carolina-state","2021"
"11","Devin Carter","WR","12","0","0","","0","0.0","31","556","17.9","6","46.3","31","556","17.9","6","","north-carolina-state","2021"
"12","Derrick Eason","OL","12","0","0","","0","0.0","1","-4","-4.0","0","-0.3","1","-4","-4.0","0","","north-carolina-state","2021"
"13","Demarcus Jones","RB","12","1","1","1.0","0","0.1","0","0","","0","0.0","1","1","1.0","0","","north-carolina-state","2021"
"14","Delbert Mimms","RB","12","6","47","7.8","0","3.9","0","0","","0","0.0","6","47","7.8","0","","north-carolina-state","2021"
"15","C.J. Riley","WR","12","0","0","","0","0.0","12","145","12.1","3","12.1","12","145","12.1","3","","north-carolina-state","2021"
"16","Christopher Toudle","WR","12","0","0","","0","0.0","19","190","10.0","4","15.8","19","190","10.0","4","","north-carolina-state","2021"
"17","Anthony Smith","WR","12","0","0","","0","0.0","4","97","24.3","1","8.1","4","97","24.3","1","","north-carolina-state","2021"
"18","Julian Gray","WR","4","0","0","","0","0.0","3","18","6.0","0","4.5","3","18","6.0","0","","north-carolina-state","2021"
"19","Ben Finley","QB","4","2","7","3.5","0","1.8","0","0","","0","0.0","2","7","3.5","0","","north-carolina-state","2021"
"20","Aaron McLaughlin","QB","2","1","0","0.0","0","0.0","0","0","","0","0.0","1","0","0.0","0","","north-carolina-state","2021"
"21","Jalen Coit","WR","2","0","0","","0","0.0","1","12","12.0","0","6.0","1","12","12.0","0","","north-carolina-state","2021"
"22","Jakolbe Baldwin","WR","1","0","0","","0","0.0","1","4","4.0","0","4.0","1","4","4.0","0","","north-carolina-state","2021"
