"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Brock Spalding","WR","12","0","0","","0","0.0","3","25","8.3","0","2.1","3","25","8.3","0","","east-carolina","2023"
"2","Rahjai Harris","RB","12","129","485","3.8","5","40.4","7","43","6.1","1","3.6","136","528","3.9","6","","east-carolina","2023"
"3","Jsi Hatfield","WR","12","0","0","","0","0.0","27","341","12.6","1","28.4","27","341","12.6","1","","east-carolina","2023"
"4","Jhari Patterson","WR","12","3","2","0.7","0","0.2","20","137","6.9","0","11.4","23","139","6.0","0","","east-carolina","2023"
"5","Jaylen Johnson","WR","12","0","0","","0","0.0","45","466","10.4","2","38.8","45","466","10.4","2","","east-carolina","2023"
"6","Chase Sowell","WR","12","0","0","","0","0.0","47","622","13.2","1","51.8","47","622","13.2","1","","east-carolina","2023"
"7","Alex Flinn","QB","12","96","188","2.0","0","15.7","0","0","","0","0.0","96","188","2.0","0","","east-carolina","2023"
"8","Desirrio Riles","TE","11","0","0","","0","0.0","9","30","3.3","0","2.7","9","30","3.3","0","","east-carolina","2023"
"9","Luke Larsen","P","11","1","-13","-13.0","0","-1.2","0","0","","0","0.0","1","-13","-13.0","0","","east-carolina","2023"
"10","Marlon Gunn Jr.","RB","11","24","65","2.7","0","5.9","5","34","6.8","0","3.1","29","99","3.4","0","","east-carolina","2023"
"11","Jarett Garner","WR","10","0","0","","0","0.0","4","22","5.5","0","2.2","4","22","5.5","0","","east-carolina","2023"
"12","Kelan Robinson","WR","10","0","0","","0","0.0","1","4","4.0","0","0.4","1","4","4.0","0","","east-carolina","2023"
"13","Javious Bond","RB","9","40","231","5.8","1","25.7","10","52","5.2","0","5.8","50","283","5.7","1","","east-carolina","2023"
"14","Gerald Green","RB","8","25","101","4.0","2","12.6","8","38","4.8","0","4.8","33","139","4.2","2","","east-carolina","2023"
"15","Mason Garcia","QB","8","50","227","4.5","2","28.4","0","0","","0","0.0","50","227","4.5","2","","east-carolina","2023"
"16","Kamarro Edmonds","RB","7","14","67","4.8","2","9.6","1","3","3.0","0","0.4","15","70","4.7","2","","east-carolina","2023"
"17","Shane Calhoun","TE","7","0","0","","0","0.0","15","119","7.9","2","17.0","15","119","7.9","2","","east-carolina","2023"
"18","Tyler Savage","TE","7","0","0","","0","0.0","6","31","5.2","0","4.4","6","31","5.2","0","","east-carolina","2023"
"19","Raheim Jeter","QB","1","1","9","9.0","0","9.0","0","0","","0","0.0","1","9","9.0","0","","east-carolina","2023"
