"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Ross Fournet","WR","12","1","9","9.0","0","0.8","9","55","6.1","0","4.6","10","64","6.4","0","","florida-international","2022"
"2","Daton Montiel","K","12","1","-1","-1.0","0","-0.1","0","0","","0","0.0","1","-1","-1.0","0","","florida-international","2022"
"3","Dean Patterson","WR","12","3","15","5.0","0","1.3","17","264","15.5","0","22.0","20","279","14.0","0","","florida-international","2022"
"4","Rivaldo Fairweather","TE","12","0","0","","0","0.0","28","426","15.2","3","35.5","28","426","15.2","3","","florida-international","2022"
"5","Eric Wilson Jr.","RB","12","79","288","3.6","2","24.0","19","75","3.9","0","6.3","98","363","3.7","2","","florida-international","2022"
"6","Lexington Joseph","RB","12","108","536","5.0","5","44.7","29","169","5.8","2","14.1","137","705","5.1","7","","florida-international","2022"
"7","Kris Mitchell","WR","12","4","20","5.0","0","1.7","23","348","15.1","4","29.0","27","368","13.6","4","","florida-international","2022"
"8","Josiah Miamen","TE","12","0","0","","0","0.0","27","242","9.0","1","20.2","27","242","9.0","1","","florida-international","2022"
"9","Jalen Bracey","WR","12","8","0","0.0","0","0.0","39","294","7.5","2","24.5","47","294","6.3","2","","florida-international","2022"
"10","Grayson James","QB","11","79","223","2.8","3","20.3","0","0","","0","0.0","79","223","2.8","3","","florida-international","2022"
"11","Jay Berry Jr.","WR","11","0","0","","0","0.0","1","4","4.0","0","0.4","1","4","4.0","0","","florida-international","2022"
"12","Tyrese Chambers","WR","10","1","8","8.0","0","0.8","51","544","10.7","4","54.4","52","552","10.6","4","","florida-international","2022"
"13","Jackson McDonald","TE","10","0","0","","0","0.0","2","19","9.5","0","1.9","2","19","9.5","0","","florida-international","2022"
"14","Haden Carlson","QB","8","19","34","1.8","0","4.3","0","0","","0","0.0","19","34","1.8","0","","florida-international","2022"
"15","Jacolby Hewitt","WR","7","0","0","","0","0.0","4","52","13.0","0","7.4","4","52","13.0","0","","florida-international","2022"
"16","Kejon Owens","RB","7","26","83","3.2","1","11.9","4","13","3.3","0","1.9","30","96","3.2","1","","florida-international","2022"
"17","Nate Jefferson","WR","7","0","0","","0","0.0","4","27","6.8","0","3.9","4","27","6.8","0","","florida-international","2022"
"18","Artez Hooker","WR","7","0","0","","0","0.0","9","68","7.6","0","9.7","9","68","7.6","0","","florida-international","2022"
"19","Percy Courtney Jr.","LB","4","0","0","","0","0.0","1","7","7.0","0","1.8","1","7","7.0","0","","florida-international","2022"
"20","Deandre Jackson","WR","4","1","-2","-2.0","0","-0.5","0","0","","0","0.0","1","-2","-2.0","0","","florida-international","2022"
"21","Gunnar Holmberg","QB","3","7","17","2.4","0","5.7","0","0","","0","0.0","7","17","2.4","0","","florida-international","2022"
"22","Randall St. Felix","WR","3","0","0","","0","0.0","3","19","6.3","0","6.3","3","19","6.3","0","","florida-international","2022"
"23","Antonio Patterson","RB","2","9","40","4.4","0","20.0","1","-1","-1.0","0","-0.5","10","39","3.9","0","","florida-international","2022"
