"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Brian Casteel","WR","12","0","0","","0","0.0","48","581","12.1","4","48.4","48","581","12.1","4","","nevada","2022"
"2","Toa Taua","RB","12","217","911","4.2","11","75.9","41","295","7.2","1","24.6","258","1206","4.7","12","","nevada","2022"
"3","Spencer Curtis","WR","12","0","0","","0","0.0","18","245","13.6","1","20.4","18","245","13.6","1","","nevada","2022"
"4","Nate Cox","QB","12","72","272","3.8","3","22.7","0","0","","0","0.0","72","272","3.8","3","","nevada","2022"
"5","Dalevon Campbell","WR","12","0","0","","0","0.0","38","459","12.1","1","38.3","38","459","12.1","1","","nevada","2022"
"6","Wesley Kommer","RB","11","10","29","2.9","0","2.6","2","11","5.5","0","1.0","12","40","3.3","0","","nevada","2022"
"7","Jacob Munro","TE","11","0","0","","0","0.0","9","101","11.2","0","9.2","9","101","11.2","0","","nevada","2022"
"8","Jamaal Bell","WR","11","5","8","1.6","0","0.7","28","279","10.0","0","25.4","33","287","8.7","0","","nevada","2022"
"9","Cross Patton","RB","9","11","37","3.4","0","4.1","1","12","12.0","0","1.3","12","49","4.1","0","","nevada","2022"
"10","Devonte Lee","RB","8","67","233","3.5","5","29.1","13","101","7.8","0","12.6","80","334","4.2","5","","nevada","2022"
"11","Carlton Brown III","TE","8","0","0","","0","0.0","4","44","11.0","0","5.5","4","44","11.0","0","","nevada","2022"
"12","Shane Illingworth","QB","6","35","-57","-1.6","0","-9.5","0","0","","0","0.0","35","-57","-1.6","0","","nevada","2022"
"13","Cooper Shults","TE","5","0","0","","0","0.0","2","10","5.0","0","2.0","2","10","5.0","0","","nevada","2022"
"14","Dyson Frank","TE","4","0","0","","0","0.0","2","20","10.0","0","5.0","2","20","10.0","0","","nevada","2022"
"15","Carlos Sandy","WR","4","0","0","","0","0.0","2","4","2.0","0","1.0","2","4","2.0","0","","nevada","2022"
"16","Dazure Paggett","WR","3","0","0","","0","0.0","1","9","9.0","0","3.0","1","9","9.0","0","","nevada","2022"
"17","Victor Snow","WR","3","0","0","","0","0.0","1","1","1.0","0","0.3","1","1","1.0","0","","nevada","2022"
"18","Cameron Zeidler","TE","2","0","0","","0","0.0","1","1","1.0","0","0.5","1","1","1.0","0","","nevada","2022"
"19","Tyrese Mack","WR","2","0","0","","0","0.0","6","54","9.0","0","27.0","6","54","9.0","0","","nevada","2022"
"20","Jeshua Fixel","WR","2","2","-1","-0.5","0","-0.5","0","0","","0","0.0","2","-1","-0.5","0","","nevada","2022"
"21","Jacob Barlage","QB","1","1","37","37.0","0","37.0","0","0","","0","0.0","1","37","37.0","0","","nevada","2022"
