"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Titus Mokiao-Atimalala","WR","13","0","0","","0","0.0","17","290","17.1","1","22.3","17","290","17.1","1","","ucla","2022"
"2","Dorian Thompson-Robinson","QB","13","118","645","5.5","12","49.6","0","0","","0","0.0","118","645","5.5","12","","ucla","2022"
"3","Matt Sykes","WR","13","1","0","0.0","0","0.0","6","86","14.3","1","6.6","7","86","12.3","1","","ucla","2022"
"4","Hudson Habermehl","TE","13","0","0","","0","0.0","15","167","11.1","2","12.8","15","167","11.1","2","","ucla","2022"
"5","Jake Bobo","WR","13","0","0","","0","0.0","57","817","14.3","7","62.8","57","817","14.3","7","","ucla","2022"
"6","Josiah Norwood","WR","13","0","0","","0","0.0","11","124","11.3","1","9.5","11","124","11.3","1","","ucla","2022"
"7","Michael Ezeike","TE","12","0","0","","0","0.0","20","226","11.3","4","18.8","20","226","11.3","4","","ucla","2022"
"8","Keegan Jones","WR","12","73","320","4.4","2","26.7","21","237","11.3","3","19.8","94","557","5.9","5","","ucla","2022"
"9","Logan Loya","WR","12","0","0","","0","0.0","18","284","15.8","3","23.7","18","284","15.8","3","","ucla","2022"
"10","Colson Yankoff","RB","11","34","174","5.1","1","15.8","7","51","7.3","2","4.6","41","225","5.5","3","","ucla","2022"
"11","Kam Brown","WR","11","0","0","","0","0.0","24","362","15.1","3","32.9","24","362","15.1","3","","ucla","2022"
"12","Kazmeir Allen","WR","11","15","203","13.5","2","18.5","49","403","8.2","2","36.6","64","606","9.5","4","","ucla","2022"
"13","Zach Charbonnet","RB","10","195","1359","7.0","14","135.9","37","321","8.7","0","32.1","232","1680","7.2","14","","ucla","2022"
"14","Ethan Garbers","QB","6","7","0","0.0","2","0.0","0","0","","0","0.0","7","0","0.0","2","","ucla","2022"
"15","TJ Harden","RB","6","44","325","7.4","2","54.2","4","13","3.3","0","2.2","48","338","7.0","2","","ucla","2022"
"16","Carsen Ryan","RB","5","0","0","","0","0.0","6","82","13.7","0","16.4","6","82","13.7","0","","ucla","2022"
"17","Christian Grubb","RB","4","8","57","7.1","1","14.3","0","0","","0","0.0","8","57","7.1","1","","ucla","2022"
"18","Deshun Murrell","RB","1","6","34","5.7","0","34.0","0","0","","0","0.0","6","34","5.7","0","","ucla","2022"
