"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Shomari Lawrence","RB","12","125","566","4.5","4","47.2","8","47","5.9","0","3.9","133","613","4.6","4","","florida-international","2023"
"2","Dean Patterson","WR","12","1","1","1.0","0","0.1","28","423","15.1","1","35.3","29","424","14.6","1","","florida-international","2023"
"3","Jalen Bracey","WR","12","4","19","4.8","0","1.6","31","316","10.2","1","26.3","35","335","9.6","1","","florida-international","2023"
"4","Kris Mitchell","WR","12","1","0","0.0","0","0.0","64","1118","17.5","6","93.2","65","1118","17.2","6","","florida-international","2023"
"5","Chase Gabriel","K","11","1","9","9.0","0","0.8","0","0","","0","0.0","1","9","9.0","0","","florida-international","2023"
"6","Eric Rivers","WR","11","1","3","3.0","0","0.3","32","370","11.6","2","33.6","33","373","11.3","2","","florida-international","2023"
"7","Ross Fournet","WR","11","0","0","","0","0.0","2","19","9.5","0","1.7","2","19","9.5","0","","florida-international","2023"
"8","Rocky Beers","TE","11","0","0","","0","0.0","18","158","8.8","1","14.4","18","158","8.8","1","","florida-international","2023"
"9","Jackson McDonald","TE","11","0","0","","0","0.0","11","116","10.5","0","10.5","11","116","10.5","0","","florida-international","2023"
"10","Josiah Miamen","TE","11","0","0","","0","0.0","14","156","11.1","0","14.2","14","156","11.1","0","","florida-international","2023"
"11","Keyone Jenkins","QB","11","117","50","0.4","6","4.5","0","0","","1","0.0","117","50","0.4","7","","florida-international","2023"
"12","Kejon Owens","RB","10","80","453","5.7","5","45.3","9","40","4.4","0","4.0","89","493","5.5","5","","florida-international","2023"
"13","Artez Hooker","WR","9","0","0","","0","0.0","2","16","8.0","0","1.8","2","16","8.0","0","","florida-international","2023"
"14","Antonio Patterson","RB","9","14","33","2.4","1","3.7","1","0","0.0","0","0.0","15","33","2.2","1","","florida-international","2023"
"15","John Bock II","OL","8","1","-7","-7.0","0","-0.9","0","0","","0","0.0","1","-7","-7.0","0","","florida-international","2023"
"16","Mike Jackson","WR","6","2","-1","-0.5","0","-0.2","0","0","","0","0.0","2","-1","-0.5","0","","florida-international","2023"
"17","Haden Carlson","QB","3","3","-25","-8.3","0","-8.3","0","0","","0","0.0","3","-25","-8.3","0","","florida-international","2023"
"18","Grayson James","QB","3","21","21","1.0","1","7.0","0","0","","0","0.0","21","21","1.0","1","","florida-international","2023"
