"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Trevon Clark","WR","12","0","0","","0","0.0","33","658","19.9","4","54.8","33","658","19.9","4","","california","2021"
"2","Christopher Brooks","RB","12","116","607","5.2","4","50.6","19","131","6.9","3","10.9","135","738","5.5","7","","california","2021"
"3","Collin Moore","TE","12","0","0","","0","0.0","8","32","4.0","0","2.7","8","32","4.0","0","","california","2021"
"4","Monroe Young","WR","12","0","0","","0","0.0","4","57","14.3","0","4.8","4","57","14.3","0","","california","2021"
"5","Marcel Dancy","RB","12","26","161","6.2","2","13.4","15","98","6.5","0","8.2","41","259","6.3","2","","california","2021"
"6","Gavin Reinwald","TE","12","0","0","","0","0.0","4","55","13.8","2","4.6","4","55","13.8","2","","california","2021"
"7","Jake Tonges","TE","12","0","0","","0","0.0","22","278","12.6","2","23.2","22","278","12.6","2","","california","2021"
"8","Chase Garbers","QB","11","104","456","4.4","4","41.5","0","0","","0","0.0","104","456","4.4","4","","california","2021"
"9","Nikko Remigio","WR","11","7","57","8.1","0","5.2","38","238","6.3","2","21.6","45","295","6.6","2","","california","2021"
"10","Keleki Latu","TE","11","0","0","","0","0.0","4","48","12.0","1","4.4","4","48","12.0","1","","california","2021"
"11","Kekoa Crawford","WR","11","0","0","","0","0.0","40","513","12.8","0","46.6","40","513","12.8","0","","california","2021"
"12","Elijah Mojarro","TE","11","0","0","","0","0.0","3","12","4.0","0","1.1","3","12","4.0","0","","california","2021"
"13","Damien Moore","RB","11","100","518","5.2","6","47.1","13","85","6.5","1","7.7","113","603","5.3","7","","california","2021"
"14","Justin Baker","WR","10","0","0","","0","0.0","7","44","6.3","0","4.4","7","44","6.3","0","","california","2021"
"15","Chris Street","RB","10","21","107","5.1","1","10.7","1","4","4.0","0","0.4","22","111","5.0","1","","california","2021"
"16","Jermaine Terry II","TE","9","0","0","","0","0.0","1","11","11.0","0","1.2","1","11","11.0","0","","california","2021"
"17","Jeremiah Hunter","WR","9","0","0","","0","0.0","21","388","18.5","1","43.1","21","388","18.5","1","","california","2021"
"18","DeCarlos Brooks","RB","7","10","96","9.6","0","13.7","1","7","7.0","0","1.0","11","103","9.4","0","","california","2021"
"19","Ashton Stredick","RB","3","2","8","4.0","0","2.7","0","0","","0","0.0","2","8","4.0","0","","california","2021"
"20","Mason Mangum","","2","0","0","","0","0.0","1","0","0.0","0","0.0","1","0","0.0","0","","california","2021"
"21","Mason Magnum","WR","1","0","0","","0","0.0","1","0","0.0","0","0.0","1","0","0.0","0","","california","2021"
"22","Robby Rowell","QB","1","1","-4","-4.0","0","-4.0","0","0","","0","0.0","1","-4","-4.0","0","","california","2021"
"23","Ryan Glover","QB","1","6","-12","-2.0","0","-12.0","0","0","","0","0.0","6","-12","-2.0","0","","california","2021"
