"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Zach Horton","TE","11","0","0","","0","0.0","13","159","12.2","2","14.5","13","159","12.2","2","","james-madison","2022"
"2","Devin Ravenel","WR","11","1","-4","-4.0","0","-0.4","24","313","13.0","7","28.5","25","309","12.4","7","","james-madison","2022"
"3","Drew Painter","TE","11","0","1","","0","0.1","19","221","11.6","2","20.1","19","222","11.7","2","","james-madison","2022"
"4","Kris Thornton","WR","11","4","27","6.8","0","2.5","59","1015","17.2","7","92.3","63","1042","16.5","7","","james-madison","2022"
"5","Latrele Palmer","RB","11","101","398","3.9","5","36.2","6","47","7.8","0","4.3","107","445","4.2","5","","james-madison","2022"
"6","Terrance Greene Jr.","WR","11","0","0","","0","0.0","22","399","18.1","2","36.3","22","399","18.1","2","","james-madison","2022"
"7","Sammy Malignaggi","RB","11","14","60","4.3","1","5.5","0","0","","0","0.0","14","60","4.3","1","","james-madison","2022"
"8","Todd Centeio","QB","10","95","366","3.9","7","36.6","0","0","","0","0.0","95","366","3.9","7","","james-madison","2022"
"9","Percy Agyei-Obese","RB","10","159","908","5.7","8","90.8","2","11","5.5","0","1.1","161","919","5.7","8","","james-madison","2022"
"10","Kaelon Black","RB","9","69","333","4.8","3","37.0","17","177","10.4","2","19.7","86","510","5.9","5","","james-madison","2022"
"11","Wayne Knight","RB","8","5","-8","-1.6","0","-1.0","5","63","12.6","0","7.9","10","55","5.5","0","","james-madison","2022"
"12","Reggie Brown","WR","8","0","0","","0","0.0","24","401","16.7","4","50.1","24","401","16.7","4","","james-madison","2022"
"13","Maxwell James","WR","7","0","0","","0","0.0","2","11","5.5","0","1.6","2","11","5.5","0","","james-madison","2022"
"14","Billy Atkins","QB","5","14","-13","-0.9","0","-2.6","0","0","","0","0.0","14","-13","-0.9","0","","james-madison","2022"
"15","Peyton Rutherford","RB","5","2","0","0.0","0","0.0","0","0","","0","0.0","2","0","0.0","0","","james-madison","2022"
"16","Solomon Vanhorse","RB","3","0","0","","0","0.0","6","86","14.3","1","28.7","6","86","14.3","1","","james-madison","2022"
"17","Kelly Mitchell","TE","3","0","0","","0","0.0","1","6","6.0","0","2.0","1","6","6.0","0","","james-madison","2022"
"18","Payton Hunter","WR","2","0","0","","0","0.0","1","14","14.0","0","7.0","1","14","14.0","0","","james-madison","2022"
"19","Alonza Barnett III","QB","2","4","15","3.8","0","7.5","0","0","","0","0.0","4","15","3.8","0","","james-madison","2022"
