"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Quinshon Judkins","RB","13","271","1158","4.3","15","89.1","22","149","6.8","2","11.5","293","1307","4.5","17","","mississippi","2023"
"2","Dayton Wade","WR","13","7","25","3.6","0","1.9","55","830","15.1","4","63.8","62","855","13.8","4","","mississippi","2023"
"3","Fraser Masin","P","13","1","24","24.0","0","1.8","0","0","","0","0.0","1","24","24.0","0","","mississippi","2023"
"4","Jordan Watkins","WR","13","1","-9","-9.0","0","-0.7","53","741","14.0","3","57.0","54","732","13.6","3","","mississippi","2023"
"5","Jaxson Dart","QB","13","119","389","3.3","8","29.9","1","15","15.0","0","1.2","120","404","3.4","8","","mississippi","2023"
"6","J.J. Pegues","DT","13","4","13","3.3","0","1.0","0","0","","0","0.0","4","13","3.3","0","","mississippi","2023"
"7","Ulysses Bentley IV","RB","13","95","540","5.7","4","41.5","11","87","7.9","1","6.7","106","627","5.9","5","","mississippi","2023"
"8","Tre Harris","WR","12","0","0","","0","0.0","54","985","18.2","8","82.1","54","985","18.2","8","","mississippi","2023"
"9","Matt Jones","RB","12","12","79","6.6","2","6.6","1","-1","-1.0","0","-0.1","13","78","6.0","2","","mississippi","2023"
"10","Jalen Knox","S","12","1","-3","-3.0","0","-0.3","1","9","9.0","0","0.8","2","6","3.0","0","","mississippi","2023"
"11","Jamious Griffin","RB","12","7","39","5.6","0","3.3","0","0","","0","0.0","7","39","5.6","0","","mississippi","2023"
"12","Ayden Williams","WR","11","0","0","","0","0.0","4","80","20.0","0","7.3","4","80","20.0","0","","mississippi","2023"
"13","Cayden Lee","WR","10","0","0","","0","0.0","5","114","22.8","2","11.4","5","114","22.8","2","","mississippi","2023"
"14","Caden Prieskorn","TE","10","0","0","","0","0.0","30","449","15.0","4","44.9","30","449","15.0","4","","mississippi","2023"
"15","Spencer Sanders","QB","9","11","45","4.1","0","5.0","0","0","","0","0.0","11","45","4.1","0","","mississippi","2023"
"16","Kyirin Heath","TE","7","0","0","","0","0.0","4","60","15.0","0","8.6","4","60","15.0","0","","mississippi","2023"
"17","Hudson Wolfe","TE","6","0","0","","0","0.0","3","41","13.7","0","6.8","3","41","13.7","0","","mississippi","2023"
"18","Zakhari Franklin","WR","4","0","0","","0","0.0","4","38","9.5","1","9.5","4","38","9.5","1","","mississippi","2023"
"19","Bralon Brown","WR","4","0","0","","0","0.0","2","33","16.5","0","8.3","2","33","16.5","0","","mississippi","2023"
"20","Michael Trigg","TE","3","0","0","","0","0.0","4","65","16.3","1","21.7","4","65","16.3","1","","mississippi","2023"
"21","JJ Henry","WR","3","0","0","","0","0.0","1","11","11.0","0","3.7","1","11","11.0","0","","mississippi","2023"
"22","Jayvontay Conner","TE","3","0","0","","0","0.0","1","7","7.0","0","2.3","1","7","7.0","0","","mississippi","2023"
