"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Will Kacmarek","TE","14","1","-1","-1.0","0","-0.1","20","264","13.2","0","18.9","21","263","12.5","0","","ohio","2022"
"2","Jacoby Jones","WR","14","2","11","5.5","0","0.8","45","777","17.3","6","55.5","47","788","16.8","6","","ohio","2022"
"3","James Bostic","WR","14","0","0","","0","0.0","33","607","18.4","1","43.4","33","607","18.4","1","","ohio","2022"
"4","Miles Cross","WR","14","3","5","1.7","0","0.4","47","560","11.9","3","40.0","50","565","11.3","3","","ohio","2022"
"5","Sam Wiglusz","WR","14","2","23","11.5","0","1.6","73","877","12.0","11","62.6","75","900","12.0","11","","ohio","2022"
"6","Tyler Foster","TE","13","0","0","","0","0.0","13","185","14.2","4","14.2","13","185","14.2","4","","ohio","2022"
"7","Keegan Wilburn","WR","13","0","0","","0","0.0","1","34","34.0","0","2.6","1","34","34.0","0","","ohio","2022"
"8","Nolan McCormick","RB","13","83","289","3.5","1","22.2","20","164","8.2","1","12.6","103","453","4.4","2","","ohio","2022"
"9","Sieh Bangura","RB","12","222","1078","4.9","13","89.8","27","226","8.4","2","18.8","249","1304","5.2","15","","ohio","2022"
"10","Kurtis Rourke","QB","11","74","245","3.3","4","22.3","1","17","17.0","0","1.5","75","262","3.5","4","","ohio","2022"
"11","Alec Burton","TE","11","0","0","","0","0.0","7","49","7.0","0","4.5","7","49","7.0","0","","ohio","2022"
"12","Nigel Drummond II","WR","8","0","0","","0","0.0","3","27","9.0","0","3.4","3","27","9.0","0","","ohio","2022"
"13","Tyler Toledo","RB","7","5","40","8.0","1","5.7","1","-4","-4.0","0","-0.6","6","36","6.0","1","","ohio","2022"
"14","CJ Harris","QB","7","37","168","4.5","3","24.0","0","0","","0","0.0","37","168","4.5","3","","ohio","2022"
"15","Julian Ross","RB","6","11","67","6.1","0","11.2","0","0","","0","0.0","11","67","6.1","0","","ohio","2022"
"16","Jake Neatherton","RB","6","30","126","4.2","1","21.0","1","3","3.0","0","0.5","31","129","4.2","1","","ohio","2022"
"17","Tyler Walton","WR","4","0","0","","0","0.0","10","108","10.8","0","27.0","10","108","10.8","0","","ohio","2022"
"18","Parker Navarro","QB","2","9","-4","-0.4","0","-2.0","0","0","","0","0.0","9","-4","-0.4","0","","ohio","2022"
