"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Ainias Smith","WR","12","8","26","3.3","0","2.2","47","509","10.8","6","42.4","55","535","9.7","6","","texas-am","2021"
"2","Zach Calzada","QB","12","35","-9","-0.3","1","-0.8","0","0","","0","0.0","35","-9","-0.3","1","","texas-am","2021"
"3","Devin Price","WR","12","0","0","","0","0.0","1","7","7.0","0","0.6","1","7","7.0","0","","texas-am","2021"
"4","Devon Achane","RB","12","130","910","7.0","9","75.8","24","261","10.9","1","21.8","154","1171","7.6","10","","texas-am","2021"
"5","Isaiah Spiller","RB","12","179","1011","5.6","6","84.3","25","189","7.6","1","15.8","204","1200","5.9","7","","texas-am","2021"
"6","Jalen Preston","WR","12","0","0","","0","0.0","17","255","15.0","2","21.3","17","255","15.0","2","","texas-am","2021"
"7","Jalen Wydermyer","TE","12","0","0","","0","0.0","40","515","12.9","4","42.9","40","515","12.9","4","","texas-am","2021"
"8","Max Wright","TE","12","0","0","","0","0.0","3","23","7.7","0","1.9","3","23","7.7","0","","texas-am","2021"
"9","Demond Demas","WR","9","0","0","","0","0.0","15","235","15.7","1","26.1","15","235","15.7","1","","texas-am","2021"
"10","Earnest Crownover","RB","9","5","17","3.4","0","1.9","0","0","","0","0.0","5","17","3.4","0","","texas-am","2021"
"11","Moose Muhammad III","WR","8","0","0","","0","0.0","10","153","15.3","4","19.1","10","153","15.3","4","","texas-am","2021"
"12","Chase Lane","WR","7","0","0","","0","0.0","12","132","11.0","0","18.9","12","132","11.0","0","","texas-am","2021"
"13","Caleb Chapman","WR","6","0","0","","0","0.0","13","210","16.2","0","35.0","13","210","16.2","0","","texas-am","2021"
"14","Amari Daniels","RB","5","20","119","6.0","1","23.8","0","0","","0","0.0","20","119","6.0","1","","texas-am","2021"
"15","Yulkeith Brown","WR","5","2","52","26.0","0","10.4","0","0","","0","0.0","2","52","26.0","0","","texas-am","2021"
"16","LJ Johnson Jr.","","4","21","76","3.6","0","19.0","1","14","14.0","0","3.5","22","90","4.1","0","","texas-am","2021"
"17","L.J Johnson Jr.","RB","4","21","76","3.6","0","19.0","1","14","14.0","0","3.5","22","90","4.1","0","","texas-am","2021"
"18","Deondre Jackson","RB","3","1","-2","-2.0","0","-0.7","0","0","","0","0.0","1","-2","-2.0","0","","texas-am","2021"
"19","Haynes King","QB","2","6","24","4.0","0","12.0","0","0","","0","0.0","6","24","4.0","0","","texas-am","2021"
"20","Darvon Hubbard","RB","2","2","2","1.0","0","1.0","0","0","","0","0.0","2","2","1.0","0","","texas-am","2021"
