"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Ricky Pearsall","WR","13","6","44","7.3","1","3.4","48","580","12.1","4","44.6","54","624","11.6","5","","arizona-state","2021"
"2","Jayden Daniels","QB","13","138","710","5.1","6","54.6","0","0","","0","0.0","138","710","5.1","6","","arizona-state","2021"
"3","LV Bunkley-Shelton","WR","13","0","0","","0","0.0","33","418","12.7","2","32.2","33","418","12.7","2","","arizona-state","2021"
"4","George Hart III","RB","12","10","23","2.3","0","1.9","1","3","3.0","0","0.3","11","26","2.4","0","","arizona-state","2021"
"5","Bryan Thompson","WR","11","2","17","8.5","0","1.5","13","130","10.0","0","11.8","15","147","9.8","0","","arizona-state","2021"
"6","Case Hatch","HB","11","0","0","","0","0.0","2","12","6.0","0","1.1","2","12","6.0","0","","arizona-state","2021"
"7","Curtis Hodges","TE","11","0","0","","0","0.0","20","373","18.7","2","33.9","20","373","18.7","2","","arizona-state","2021"
"8","Daniyel Ngata","RB","11","56","309","5.5","4","28.1","4","29","7.3","0","2.6","60","338","5.6","4","","arizona-state","2021"
"9","Elijhah Badger","WR","11","3","37","12.3","2","3.4","7","61","8.7","0","5.5","10","98","9.8","2","","arizona-state","2021"
"10","Jalin Conyers","TE","11","0","0","","0","0.0","6","62","10.3","1","5.6","6","62","10.3","1","","arizona-state","2021"
"11","Rachaad White","RB","11","182","1006","5.5","15","91.5","43","456","10.6","1","41.5","225","1462","6.5","16","","arizona-state","2021"
"12","Deamonte Trayanum","RB","9","78","401","5.1","6","44.6","4","19","4.8","0","2.1","82","420","5.1","6","","arizona-state","2021"
"13","Andre Johnson","WR","9","0","0","","0","0.0","12","186","15.5","1","20.7","12","186","15.5","1","","arizona-state","2021"
"14","Geordon Porter","WR","6","0","0","","0","0.0","1","47","47.0","0","7.8","1","47","47.0","0","","arizona-state","2021"
"15","Johnny Wilson","WR","5","0","0","","0","0.0","12","154","12.8","1","30.8","12","154","12.8","1","","arizona-state","2021"
"16","Trenton Bourguet","QB","4","1","7","7.0","0","1.8","0","0","","0","0.0","1","7","7.0","0","","arizona-state","2021"
"17","Deonce Elliott","RB","1","3","6","2.0","0","6.0","0","0","","0","0.0","3","6","2.0","0","","arizona-state","2021"
