"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Brian Thomas Jr.","WR","13","1","-6","-6.0","0","-0.5","68","1177","17.3","17","90.5","69","1171","17.0","17","","louisiana-state","2023"
"2","Noah Cain","RB","13","37","181","4.9","3","13.9","1","6","6.0","1","0.5","38","187","4.9","4","","louisiana-state","2023"
"3","Malik Nabers","WR","13","1","1","1.0","0","0.1","89","1569","17.6","14","120.7","90","1570","17.4","14","AA","louisiana-state","2023"
"4","Kyren Lacy","WR","13","0","0","","0","0.0","30","558","18.6","7","42.9","30","558","18.6","7","","louisiana-state","2023"
"5","Kaleb Jackson","RB","13","31","165","5.3","4","12.7","6","53","8.8","0","4.1","37","218","5.9","4","","louisiana-state","2023"
"6","Josh Williams","RB","13","55","284","5.2","5","21.8","14","194","13.9","1","14.9","69","478","6.9","6","","louisiana-state","2023"
"7","Harold Perkins","LB","13","1","1","1.0","1","0.1","0","0","","0","0.0","1","1","1.0","1","","louisiana-state","2023"
"8","Jayden Daniels","QB","12","135","1134","8.4","10","94.5","0","0","","0","0.0","135","1134","8.4","10","H-1,AA,Camp","louisiana-state","2023"
"9","Mac Markway","TE","12","0","0","","0","0.0","3","16","5.3","1","1.3","3","16","5.3","1","","louisiana-state","2023"
"10","Mason Taylor","TE","12","0","0","","0","0.0","36","348","9.7","1","29.0","36","348","9.7","1","","louisiana-state","2023"
"11","Chris Hilton Jr.","WR","11","0","0","","0","0.0","13","225","17.3","2","20.5","13","225","17.3","2","","louisiana-state","2023"
"12","Aaron Anderson","WR","11","0","0","","0","0.0","12","59","4.9","0","5.4","12","59","4.9","0","","louisiana-state","2023"
"13","Logan Diggs","RB","10","119","653","5.5","7","65.3","8","82","10.3","0","8.2","127","735","5.8","7","","louisiana-state","2023"
"14","Ka'Morreun Pimpton","TE","8","0","0","","0","0.0","1","1","1.0","0","0.1","1","1","1.0","0","","louisiana-state","2023"
"15","John Emery Jr.","RB","7","23","121","5.3","1","17.3","3","58","19.3","0","8.3","26","179","6.9","1","","louisiana-state","2023"
"16","Garrett Nussmeier","QB","7","1","1","1.0","1","0.1","0","0","","0","0.0","1","1","1.0","1","","louisiana-state","2023"
"17","Malachi Lane","RB","5","1","1","1.0","0","0.2","0","0","","0","0.0","1","1","1.0","0","","louisiana-state","2023"
"18","Trey Holly","RB","3","11","110","10.0","1","36.7","1","5","5.0","0","1.7","12","115","9.6","1","","louisiana-state","2023"
"19","Rickie Collins","QB","1","3","19","6.3","0","19.0","0","0","","0","0.0","3","19","6.3","0","","louisiana-state","2023"
"20","Tre Bradford","RB","1","4","1","0.3","1","1.0","1","55","55.0","0","55.0","5","56","11.2","1","","louisiana-state","2023"
