"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Bo Nix","QB","13","89","510","5.7","14","39.2","2","36","18.0","1","2.8","91","546","6.0","15","","oregon","2022"
"2","Troy Franklin","WR","13","0","0","","0","0.0","61","891","14.6","9","68.5","61","891","14.6","9","","oregon","2022"
"3","Terrance Ferguson","TE","13","0","0","","0","0.0","32","391","12.2","5","30.1","32","391","12.2","5","","oregon","2022"
"4","Patrick Herbert","TE","13","0","0","","0","0.0","6","95","15.8","1","7.3","6","95","15.8","1","","oregon","2022"
"5","Noah Whittington","RB","13","139","779","5.6","5","59.9","22","169","7.7","1","13.0","161","948","5.9","6","","oregon","2022"
"6","Bucky Irving","RB","13","156","1058","6.8","5","81.4","31","299","9.6","3","23.0","187","1357","7.3","8","","oregon","2022"
"7","Kris Hutson","WR","13","0","0","","0","0.0","44","472","10.7","0","36.3","44","472","10.7","0","","oregon","2022"
"8","Josh Conerly Jr.","OL","13","0","0","","0","0.0","1","4","4.0","1","0.3","1","4","4.0","1","","oregon","2022"
"9","Cam McCormick","TE","13","0","0","","0","0.0","10","66","6.6","3","5.1","10","66","6.6","3","","oregon","2022"
"10","Josh Delgado","WR","12","0","0","","0","0.0","1","12","12.0","0","1.0","1","12","12.0","0","","oregon","2022"
"11","Moliki Matavao","TE","12","1","3","3.0","1","0.3","10","134","13.4","1","11.2","11","137","12.5","2","","oregon","2022"
"12","Noah Sewell","LB","12","1","1","1.0","1","0.1","0","0","","0","0.0","1","1","1.0","1","","oregon","2022"
"13","Sean Dollars","RB","12","34","188","5.5","1","15.7","16","143","8.9","0","11.9","50","331","6.6","1","","oregon","2022"
"14","Dont'e Thornton","WR","11","2","6","3.0","0","0.5","17","366","21.5","1","33.3","19","372","19.6","1","","oregon","2022"
"15","Jordan James","RB","10","46","189","4.1","5","18.9","1","6","6.0","0","0.6","47","195","4.1","5","","oregon","2022"
"16","Chase Cota","WR","10","0","0","","0","0.0","36","497","13.8","3","49.7","36","497","13.8","3","","oregon","2022"
"17","Caleb Chapman","WR","9","0","0","","0","0.0","1","15","15.0","0","1.7","1","15","15.0","0","","oregon","2022"
"18","Seven McGee","WR","7","3","-11","-3.7","0","-1.6","11","67","6.1","0","9.6","14","56","4.0","0","","oregon","2022"
"19","Ty Thompson","QB","7","4","-2","-0.5","0","-0.3","0","0","","0","0.0","4","-2","-0.5","0","","oregon","2022"
"20","Kilohana Haasenritter","RB","6","9","46","5.1","1","7.7","1","1","1.0","0","0.2","10","47","4.7","1","","oregon","2022"
"21","Alex Bales","K","5","1","-11","-11.0","0","-2.2","0","0","","0","0.0","1","-11","-11.0","0","","oregon","2022"
"22","Kyler Kasper","WR","3","0","0","","0","0.0","1","4","4.0","0","1.3","1","4","4.0","0","","oregon","2022"
"23","Byron Cardwell","RB","2","11","76","6.9","1","38.0","4","34","8.5","1","17.0","15","110","7.3","2","","oregon","2022"
