"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Dontae Smith","RB","12","68","378","5.6","4","31.5","7","33","4.7","0","2.8","75","411","5.5","4","","georgia-tech","2021"
"2","Peje' Harris","WR","12","0","0","","0","0.0","5","30","6.0","0","2.5","5","30","6.0","0","","georgia-tech","2021"
"3","Jahmyr Gibbs","RB","12","143","746","5.2","4","62.2","36","470","13.1","2","39.2","179","1216","6.8","6","","georgia-tech","2021"
"4","Nate McCollum","WR","12","0","0","","0","0.0","13","108","8.3","1","9.0","13","108","8.3","1","","georgia-tech","2021"
"5","Malachi Carter","WR","12","0","0","","0","0.0","37","489","13.2","2","40.8","37","489","13.2","2","","georgia-tech","2021"
"6","Jordan Mason","RB","12","87","439","5.0","1","36.6","10","85","8.5","1","7.1","97","524","5.4","2","","georgia-tech","2021"
"7","Ryan King","WR","11","0","0","","0","0.0","1","7","7.0","0","0.6","1","7","7.0","0","","georgia-tech","2021"
"8","Dylan Leonard","TE","11","0","0","","0","0.0","11","112","10.2","0","10.2","11","112","10.2","0","","georgia-tech","2021"
"9","Kyric McGowan","WR","11","0","0","","0","0.0","37","467","12.6","7","42.5","37","467","12.6","7","","georgia-tech","2021"
"10","Adonicas Sanders","WR","11","0","0","","0","0.0","29","362","12.5","3","32.9","29","362","12.5","3","","georgia-tech","2021"
"11","Josh Robinson","DL","10","0","0","","0","0.0","1","1","1.0","0","0.1","1","1","1.0","0","","georgia-tech","2021"
"12","Kalani Norris","WR","10","0","0","","0","0.0","8","134","16.8","2","13.4","8","134","16.8","2","","georgia-tech","2021"
"13","Jack Coco","LS","9","0","0","","0","0.0","1","4","4.0","0","0.4","1","4","4.0","0","","georgia-tech","2021"
"14","Jordan Yates","QB","8","64","82","1.3","2","10.3","0","0","","0","0.0","64","82","1.3","2","","georgia-tech","2021"
"15","Jeff Sims","QB","8","70","372","5.3","4","46.5","0","0","","0","0.0","70","372","5.3","4","","georgia-tech","2021"
"16","Quon Griffin","DL","6","2","7","3.5","0","1.2","0","0","","0","0.0","2","7","3.5","0","","georgia-tech","2021"
"17","Jamious Griffin","RB","4","7","23","3.3","0","5.8","0","0","","0","0.0","7","23","3.3","0","","georgia-tech","2021"
"18","Malik Rutherford","WR","3","0","0","","0","0.0","5","62","12.4","0","20.7","5","62","12.4","0","","georgia-tech","2021"
"19","Dylan Deveney","TE","3","0","0","","0","0.0","4","16","4.0","0","5.3","4","16","4.0","0","","georgia-tech","2021"
"20","Trad Beatty","QB","1","1","1","1.0","0","1.0","0","0","","0","0.0","1","1","1.0","0","","georgia-tech","2021"
