"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Justice Ellison","RB","13","170","699","4.1","6","53.8","6","62","10.3","0","4.8","176","761","4.3","6","","wake-forest","2022"
"2","Will Towns","RB","13","12","71","5.9","0","5.5","0","0","","0","0.0","12","71","5.9","0","","wake-forest","2022"
"3","Trey Boll","TE","13","0","0","","0","0.0","1","5","5.0","1","0.4","1","5","5.0","1","","wake-forest","2022"
"4","Taylor Morin","WR","13","0","0","","0","0.0","47","575","12.2","9","44.2","47","575","12.2","9","","wake-forest","2022"
"5","Ke'Shawn Williams","WR","13","0","0","","0","0.0","39","553","14.2","1","42.5","39","553","14.2","1","","wake-forest","2022"
"6","A.T. Perry","WR","13","0","0","","0","0.0","81","1096","13.5","11","84.3","81","1096","13.5","11","","wake-forest","2022"
"7","Jaeger Bull","TE","13","0","0","","0","0.0","6","49","8.2","0","3.8","6","49","8.2","0","","wake-forest","2022"
"8","Donavon Greene","WR","13","0","0","","0","0.0","37","642","17.4","6","49.4","37","642","17.4","6","","wake-forest","2022"
"9","Jackson Hensley","WR","12","0","0","","0","0.0","1","15","15.0","0","1.3","1","15","15.0","0","","wake-forest","2022"
"10","Jahmal Banks","WR","12","0","0","","0","0.0","42","636","15.1","9","53.0","42","636","15.1","9","","wake-forest","2022"
"11","Quinton Cooley","RB","12","51","246","4.8","3","20.5","3","25","8.3","0","2.1","54","271","5.0","3","","wake-forest","2022"
"12","Sam Hartman","QB","12","102","129","1.3","1","10.8","0","0","","0","0.0","102","129","1.3","1","","wake-forest","2022"
"13","Christian Turner","RB","12","128","516","4.0","7","43.0","5","39","7.8","1","3.3","133","555","4.2","8","","wake-forest","2022"
"14","Blake Whiteheart","TE","12","0","0","","0","0.0","24","295","12.3","3","24.6","24","295","12.3","3","","wake-forest","2022"
"15","Demond Claiborne","RB","10","14","57","4.1","0","5.7","1","-5","-5.0","0","-0.5","15","52","3.5","0","","wake-forest","2022"
"16","Cameron Hite","TE","9","0","0","","0","0.0","2","20","10.0","1","2.2","2","20","10.0","1","","wake-forest","2022"
"17","Mitch Griffis","QB","6","15","14","0.9","0","2.3","0","0","","0","0.0","15","14","0.9","0","","wake-forest","2022"
"18","Wesley Grimes","WR","6","0","0","","0","0.0","4","33","8.3","1","5.5","4","33","8.3","1","","wake-forest","2022"
"19","Nick Ragano","WR","4","0","0","","0","0.0","3","15","5.0","0","3.8","3","15","5.0","0","","wake-forest","2022"
