"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Heron Maurisseau","WR","12","6","20","3.3","0","1.7","7","75","10.7","0","6.3","13","95","7.3","0","","connecticut","2021"
"2","Nate Carter","RB","12","125","578","4.6","2","48.2","19","127","6.7","0","10.6","144","705","4.9","2","","connecticut","2021"
"3","Kevin Mensah","RB","12","104","314","3.0","0","26.2","12","55","4.6","0","4.6","116","369","3.2","0","","connecticut","2021"
"4","Aaron Turner","WR","12","1","22","22.0","0","1.8","33","232","7.0","0","19.3","34","254","7.5","0","","connecticut","2021"
"5","Kevens Clercius","WR","12","0","0","","0","0.0","20","260","13.0","3","21.7","20","260","13.0","3","","connecticut","2021"
"6","Keelan Marion","WR","12","0","0","","0","0.0","28","474","16.9","5","39.5","28","474","16.9","5","","connecticut","2021"
"7","Brandon Niemenski","TE","11","0","0","","0","0.0","12","122","10.2","1","11.1","12","122","10.2","1","","connecticut","2021"
"8","Brian Brewton","RB","11","6","26","4.3","0","2.4","12","31","2.6","0","2.8","18","57","3.2","0","","connecticut","2021"
"9","Cameron Hairston","WR","11","0","0","","0","0.0","5","51","10.2","0","4.6","5","51","10.2","0","","connecticut","2021"
"10","Steven Krajewski","QB","11","61","173","2.8","3","15.7","0","0","","0","0.0","61","173","2.8","3","","connecticut","2021"
"11","Robert Burns","RB","10","12","45","3.8","0","4.5","1","4","4.0","0","0.4","13","49","3.8","0","","connecticut","2021"
"12","Jay Rose","TE","10","1","-9","-9.0","0","-0.9","27","283","10.5","1","28.3","28","274","9.8","1","","connecticut","2021"
"13","Devontae Houston","RB","9","4","10","2.5","0","1.1","11","102","9.3","0","11.3","15","112","7.5","0","","connecticut","2021"
"14","Jahkai Gill","WR","7","0","0","","0","0.0","7","54","7.7","0","7.7","7","54","7.7","0","","connecticut","2021"
"15","Jayce Medlock","TE","4","0","0","","0","0.0","4","25","6.3","1","6.3","4","25","6.3","1","","connecticut","2021"
"16","Christopher Johnson","TE","4","0","0","","0","0.0","1","15","15.0","0","3.8","1","15","15.0","0","","connecticut","2021"
"17","Jack Zergiotis","QB","3","22","-55","-2.5","1","-18.3","0","0","","0","0.0","22","-55","-2.5","1","","connecticut","2021"
"18","Tyler Phommachanh","QB","3","24","92","3.8","2","30.7","0","0","","0","0.0","24","92","3.8","2","","connecticut","2021"
"19","Cameron Ross","WR","2","0","0","","0","0.0","8","60","7.5","0","30.0","8","60","7.5","0","","connecticut","2021"
"20","Jacob Drena","QB","1","1","-7","-7.0","0","-7.0","0","0","","0","0.0","1","-7","-7.0","0","","connecticut","2021"
"21","Micah Leon","","1","6","-6","-1.0","0","-6.0","0","0","","0","0.0","6","-6","-1.0","0","","connecticut","2021"
