"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Brian Battie","RB","13","51","227","4.5","1","17.5","7","52","7.4","0","4.0","58","279","4.8","1","","auburn","2023"
"2","Brandon Frazier","TE","13","0","0","","0","0.0","7","73","10.4","2","5.6","7","73","10.4","2","","auburn","2023"
"3","Camden Brown","WR","13","0","0","","0","0.0","10","105","10.5","0","8.1","10","105","10.5","0","","auburn","2023"
"4","Shane Hooks","WR","13","0","0","","0","0.0","10","144","14.4","2","11.1","10","144","14.4","2","","auburn","2023"
"5","Rivaldo Fairweather","TE","13","0","0","","0","0.0","38","394","10.4","6","30.3","38","394","10.4","6","","auburn","2023"
"6","Payton Thorne","QB","13","134","515","3.8","3","39.6","0","0","","0","0.0","134","515","3.8","3","","auburn","2023"
"7","Oscar Chapman","P","13","1","10","10.0","0","0.8","0","0","","0","0.0","1","10","10.0","0","","auburn","2023"
"8","Jay Fair","WR","13","0","0","","0","0.0","31","324","10.5","2","24.9","31","324","10.5","2","","auburn","2023"
"9","Jeremiah Cobb","RB","13","33","172","5.2","2","13.2","7","47","6.7","2","3.6","40","219","5.5","4","","auburn","2023"
"10","Justin Jones","RB","13","4","33","8.3","0","2.5","0","0","","0","0.0","4","33","8.3","0","","auburn","2023"
"11","Micah Riley-Ducker","TE","13","0","0","","0","0.0","2","40","20.0","1","3.1","2","40","20.0","1","","auburn","2023"
"12","Tyler Fromm","TE","12","0","0","","0","0.0","3","21","7.0","0","1.8","3","21","7.0","0","","auburn","2023"
"13","Jarquez Hunter","RB","12","159","909","5.7","7","75.8","18","118","6.6","0","9.8","177","1027","5.8","7","","auburn","2023"
"14","Malcolm Johnson Jr.","WR","11","0","0","","0","0.0","6","89","14.8","0","8.1","6","89","14.8","0","","auburn","2023"
"15","Sean Jackson","RB","11","6","95","15.8","1","8.6","0","0","","0","0.0","6","95","15.8","1","","auburn","2023"
"16","Koy Moore","WR","10","0","0","","0","0.0","3","24","8.0","0","2.4","3","24","8.0","0","","auburn","2023"
"17","Ja'Varrius Johnson","WR","10","1","12","12.0","1","1.2","19","347","18.3","3","34.7","20","359","18.0","4","","auburn","2023"
"18","Robby Ashford","QB","10","46","217","4.7","5","21.7","1","2","2.0","0","0.2","47","219","4.7","5","","auburn","2023"
"19","Damari Alston","RB","10","64","320","5.0","2","32.0","8","48","6.0","0","4.8","72","368","5.1","2","","auburn","2023"
"20","Caleb Burton","WR","9","0","0","","0","0.0","16","226","14.1","0","25.1","16","226","14.1","0","","auburn","2023"
"21","Omari Kelly","WR","7","0","0","","0","0.0","2","45","22.5","0","6.4","2","45","22.5","0","","auburn","2023"
"22","Jyaire Shorter","WR","6","0","0","","0","0.0","1","10","10.0","0","1.7","1","10","10.0","0","","auburn","2023"
"23","Holden Geriner","QB","5","2","-12","-6.0","0","-2.4","0","0","","0","0.0","2","-12","-6.0","0","","auburn","2023"
