"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Braden Smith","WR","13","0","6","","0","0.5","21","215","10.2","1","16.5","21","221","10.5","1","","louisville","2022"
"2","Marshon Ford","TE","13","0","0","","0","0.0","33","434","13.2","3","33.4","33","434","13.2","3","","louisville","2022"
"3","Josh Lifson","TE","13","0","0","","0","0.0","1","9","9.0","1","0.7","1","9","9.0","1","","louisville","2022"
"4","Jawhar Jordan","RB","13","142","815","5.7","4","62.7","10","85","8.5","0","6.5","152","900","5.9","4","","louisville","2022"
"5","Isaac Martin","RB","13","0","0","","0","0.0","2","11","5.5","1","0.8","2","11","5.5","1","","louisville","2022"
"6","Francis Sherman","TE","13","0","0","","0","0.0","1","13","13.0","0","1.0","1","13","13.0","0","","louisville","2022"
"7","Duane Martin","TE","13","0","0","","0","0.0","1","22","22.0","0","1.7","1","22","22.0","0","","louisville","2022"
"8","Dez Melton","TE","12","0","0","","0","0.0","1","8","8.0","0","0.7","1","8","8.0","0","","louisville","2022"
"9","Ahmari Huggins-Bruce","WR","12","3","4","1.3","0","0.3","31","365","11.8","2","30.4","34","369","10.9","2","","louisville","2022"
"10","Tyler Hudson","WR","12","0","0","","0","0.0","69","1034","15.0","2","86.2","69","1034","15.0","2","","louisville","2022"
"11","Jaelin Carter","WR","10","0","0","","0","0.0","7","113","16.1","2","11.3","7","113","16.1","2","","louisville","2022"
"12","Brock Domann","QB","10","32","64","2.0","1","6.4","0","0","","0","0.0","32","64","2.0","1","","louisville","2022"
"13","Malik Cunningham","QB","10","113","560","5.0","12","56.0","1","33","33.0","0","3.3","114","593","5.2","12","","louisville","2022"
"14","Chris Bell","WR","9","0","0","","0","0.0","7","105","15.0","0","11.7","7","105","15.0","0","","louisville","2022"
"15","Maurice Turner","WR","8","65","314","4.8","0","39.3","12","72","6.0","0","9.0","77","386","5.0","0","","louisville","2022"
"16","Tiyon Evans","RB","8","83","525","6.3","6","65.6","6","13","2.2","0","1.6","89","538","6.0","6","","louisville","2022"
"17","Trevion Cooley","RB","7","59","278","4.7","2","39.7","9","66","7.3","1","9.4","68","344","5.1","3","","louisville","2022"
"18","Elijah Downing","WR","5","0","0","","0","0.0","1","7","7.0","0","1.4","1","7","7.0","0","","louisville","2022"
"19","Jalen Mitchell","RB","5","10","48","4.8","0","9.6","0","0","","0","0.0","10","48","4.8","0","","louisville","2022"
"20","Dee Wiggins","WR","3","0","0","","0","0.0","4","67","16.8","0","22.3","4","67","16.8","0","","louisville","2022"
"21","Grant Goodman","RB","2","3","5","1.7","0","2.5","0","0","","0","0.0","3","5","1.7","0","","louisville","2022"
"22","Bradley West","WR","2","0","0","","0","0.0","1","0","0.0","0","0.0","1","0","0.0","0","","louisville","2022"
"23","Jeremiah Caldwell","DB","1","1","0","0.0","0","0.0","0","0","","0","0.0","1","0","0.0","0","","louisville","2022"
