"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Dominic Johnson","WR","12","0","0","","0","0.0","34","457","13.4","2","38.1","34","457","13.4","2","","buffalo","2021"
"2","Dylan McDuffie","RB","12","206","1049","5.1","11","87.4","14","113","8.1","1","9.4","220","1162","5.3","12","","buffalo","2021"
"3","Jake Molinich","TE","12","4","4","1.0","2","0.3","5","60","12.0","1","5.0","9","64","7.1","3","","buffalo","2021"
"4","Jamari Gassett","WR","12","2","16","8.0","0","1.3","20","270","13.5","1","22.5","22","286","13.0","1","","buffalo","2021"
"5","Trevor Borland","TE","12","0","0","","0","0.0","7","59","8.4","1","4.9","7","59","8.4","1","","buffalo","2021"
"6","Ron Cook Jr.","RB","12","88","438","5.0","3","36.5","24","240","10.0","1","20.0","112","678","6.1","4","","buffalo","2021"
"7","Quian Williams","WR","12","0","0","","0","0.0","63","820","13.0","2","68.3","63","820","13.0","2","","buffalo","2021"
"8","Tyler Stephens","TE","11","0","0","","0","0.0","15","157","10.5","1","14.3","15","157","10.5","1","","buffalo","2021"
"9","Khamran Laborn","WR","11","1","5","5.0","0","0.5","7","56","8.0","0","5.1","8","61","7.6","0","","buffalo","2021"
"10","Kyle Vantrease","QB","10","30","109","3.6","3","10.9","0","0","","0","0.0","30","109","3.6","3","","buffalo","2021"
"11","Matt Myers","QB","10","61","185","3.0","4","18.5","0","0","","0","0.0","61","185","3.0","4","","buffalo","2021"
"12","Kevin Marks","RB","10","108","414","3.8","5","41.4","8","25","3.1","0","2.5","116","439","3.8","5","","buffalo","2021"
"13","Tajay Ahmed","RB","10","6","42","7.0","1","4.2","0","0","","0","0.0","6","42","7.0","1","","buffalo","2021"
"14","Bernard Porter","WR","10","0","0","","0","0.0","10","143","14.3","0","14.3","10","143","14.3","0","","buffalo","2021"
"15","Marlyn Johnson","WR","8","0","0","","0","0.0","3","44","14.7","1","5.5","3","44","14.7","1","","buffalo","2021"
"16","Mike Washington","RB","3","23","132","5.7","1","44.0","0","0","","0","0.0","23","132","5.7","1","","buffalo","2021"
"17","Jovany Ruiz","WR","2","0","0","","0","0.0","7","109","15.6","1","54.5","7","109","15.6","1","","buffalo","2021"
"18","Javien Cuff","WR","2","0","0","","0","0.0","1","9","9.0","0","4.5","1","9","9.0","0","","buffalo","2021"
"19","Ryan Razzano","RB","1","1","5","5.0","0","5.0","0","0","","0","0.0","1","5","5.0","0","","buffalo","2021"
