"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Charles Brown","WR","12","0","0","","0","0.0","22","297","13.5","3","24.8","22","297","13.5","3","","texas-state","2022"
"2","Lincoln Pare","RB","12","172","772","4.5","5","64.3","29","229","7.9","1","19.1","201","1001","5.0","6","","texas-state","2022"
"3","Layne Hatcher","QB","12","50","-151","-3.0","1","-12.6","0","0","","0","0.0","50","-151","-3.0","1","","texas-state","2022"
"4","Tyler Huff","TE","11","0","0","","0","0.0","5","10","2.0","0","0.9","5","10","2.0","0","","texas-state","2022"
"5","Chandler Speights","WR","11","0","0","","0","0.0","6","30","5.0","0","2.7","6","30","5.0","0","","texas-state","2022"
"6","Drue Jackson","WR","11","0","0","","0","0.0","9","79","8.8","0","7.2","9","79","8.8","0","","texas-state","2022"
"7","Donovan Moorer","WR","11","1","0","0.0","0","0.0","17","128","7.5","1","11.6","18","128","7.1","1","","texas-state","2022"
"8","Jahmyl Jeter","RB","10","36","120","3.3","1","12.0","12","48","4.0","0","4.8","48","168","3.5","1","","texas-state","2022"
"9","Rontavious Groves","WR","10","0","0","","0","0.0","23","235","10.2","1","23.5","23","235","10.2","1","","texas-state","2022"
"10","Ashtyn Hawkins","WR","9","1","-4","-4.0","0","-0.4","56","587","10.5","7","65.2","57","583","10.2","7","","texas-state","2022"
"11","Javen Banks","WR","9","0","0","","0","0.0","19","271","14.3","4","30.1","19","271","14.3","4","","texas-state","2022"
"12","Julian Ortega-Jones","WR","9","0","0","","0","0.0","29","270","9.3","1","30.0","29","270","9.3","1","","texas-state","2022"
"13","Austin Groeschel","TE","9","0","0","","0","0.0","2","-1","-0.5","0","-0.1","2","-1","-0.5","0","","texas-state","2022"
"14","Marcell Barbee","WR","8","0","0","","0","0.0","21","299","14.2","1","37.4","21","299","14.2","1","","texas-state","2022"
"15","Titus Lyons","TE","8","0","0","","0","0.0","6","46","7.7","0","5.8","6","46","7.7","0","","texas-state","2022"
"16","Dennis Robinson","WR","7","0","0","","0","0.0","3","13","4.3","0","1.9","3","13","4.3","0","","texas-state","2022"
"17","Josh Berry","RB","7","38","196","5.2","1","28.0","3","25","8.3","0","3.6","41","221","5.4","1","","texas-state","2022"
"18","Calvin Hill","RB","7","76","333","4.4","1","47.6","8","46","5.8","0","6.6","84","379","4.5","1","","texas-state","2022"
"19","Micah Hilts","TE","5","0","0","","0","0.0","1","12","12.0","0","2.4","1","12","12.0","0","","texas-state","2022"
"20","Demarcus Gregory","WR","3","0","0","","0","0.0","3","23","7.7","0","7.7","3","23","7.7","0","","texas-state","2022"
"21","Damarius Good","RB","2","2","6","3.0","0","3.0","1","6","6.0","0","3.0","3","12","4.0","0","","texas-state","2022"
"22","Emmanuel Abdaliah","RB","1","4","8","2.0","0","8.0","0","0","","0","0.0","4","8","2.0","0","","texas-state","2022"
