"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Caleb Medford","WR","12","0","0","","0","0.0","30","551","18.4","2","45.9","30","551","18.4","2","","new-mexico","2023"
"2","Wyatt McClour","TE","12","0","0","","0","0.0","2","47","23.5","1","3.9","2","47","23.5","1","","new-mexico","2023"
"3","Trace Bruckler","TE","12","1","2","2.0","0","0.2","9","89","9.9","0","7.4","10","91","9.1","0","","new-mexico","2023"
"4","DJ Washington","WR","12","0","0","","0","0.0","29","336","11.6","3","28.0","29","336","11.6","3","","new-mexico","2023"
"5","Jacory Croskey-Merritt","RB","12","189","1190","6.3","17","99.2","7","72","10.3","1","6.0","196","1262","6.4","18","","new-mexico","2023"
"6","Andrew Erickson","WR","11","0","0","","0","0.0","20","263","13.2","1","23.9","20","263","13.2","1","","new-mexico","2023"
"7","Ryan Davis","WR","11","0","0","","0","0.0","21","255","12.1","1","23.2","21","255","12.1","1","","new-mexico","2023"
"8","Jeremiah Hixon","WR","11","2","10","5.0","0","0.9","39","482","12.4","5","43.8","41","492","12.0","5","","new-mexico","2023"
"9","Dylan Hopkins","QB","11","51","124","2.4","1","11.3","0","0","","0","0.0","51","124","2.4","1","","new-mexico","2023"
"10","Everett Hunter","TE","11","0","0","","0","0.0","2","18","9.0","0","1.6","2","18","9.0","0","","new-mexico","2023"
"11","Andrew Henry","RB","9","52","350","6.7","3","38.9","5","40","8.0","0","4.4","57","390","6.8","3","","new-mexico","2023"
"12","Devon Dampier","QB","9","59","328","5.6","4","36.4","1","1","1.0","0","0.1","60","329","5.5","4","","new-mexico","2023"
"13","Zach Vigil","RB","8","7","21","3.0","0","2.6","2","11","5.5","0","1.4","9","32","3.6","0","","new-mexico","2023"
"14","Deuce Jones","WR","8","0","0","","0","0.0","8","194","24.3","1","24.3","8","194","24.3","1","","new-mexico","2023"
"15","Kaydin Pope","WR","7","0","0","","0","0.0","6","67","11.2","1","9.6","6","67","11.2","1","","new-mexico","2023"
"16","Sherod White","RB","7","37","155","4.2","1","22.1","4","19","4.8","0","2.7","41","174","4.2","1","","new-mexico","2023"
"17","Dorian Lewis","RB","5","24","123","5.1","0","24.6","2","10","5.0","0","2.0","26","133","5.1","0","","new-mexico","2023"
"18","Jacob Godfrey","WR","4","0","0","","0","0.0","1","6","6.0","0","1.5","1","6","6.0","0","","new-mexico","2023"
"19","Justin Holaday","QB","4","1","0","0.0","0","0.0","0","0","","0","0.0","1","0","0.0","0","","new-mexico","2023"
"20","Kade Zimmerman","WR","4","0","0","","0","0.0","1","30","30.0","0","7.5","1","30","30.0","0","","new-mexico","2023"
"21","Luke Wysong","WR","4","0","0","","0","0.0","7","110","15.7","1","27.5","7","110","15.7","1","","new-mexico","2023"
"22","DC Tabscott","QB","3","1","5","5.0","0","1.7","0","0","","0","0.0","1","5","5.0","0","","new-mexico","2023"
"23","Jaylen Morgan","RB","2","1","4","4.0","0","2.0","0","0","","0","0.0","1","4","4.0","0","","new-mexico","2023"
"24","Connor Witthoft","TE","2","0","0","","0","0.0","1","11","11.0","0","5.5","1","11","11.0","0","","new-mexico","2023"
"25","Christian Washington","RB","2","12","11","0.9","0","5.5","1","3","3.0","0","1.5","13","14","1.1","0","","new-mexico","2023"
