"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Kyle Maxwell","WR","12","0","0","","0","0.0","12","104","8.7","0","8.7","12","104","8.7","0","","louisiana-tech","2022"
"2","Tre Harris","WR","12","5","22","4.4","0","1.8","65","935","14.4","10","77.9","70","957","13.7","10","","louisiana-tech","2022"
"3","Smoke Harris","WR","12","8","-1","-0.1","0","-0.1","65","635","9.8","5","52.9","73","634","8.7","5","","louisiana-tech","2022"
"4","Nate Jones","TE","12","0","0","","0","0.0","16","173","10.8","1","14.4","16","173","10.8","1","","louisiana-tech","2022"
"5","Marquis Crosby","RB","12","183","918","5.0","9","76.5","9","65","7.2","0","5.4","192","983","5.1","9","","louisiana-tech","2022"
"6","Charvis Thornton","RB","12","80","464","5.8","3","38.7","5","25","5.0","0","2.1","85","489","5.8","3","","louisiana-tech","2022"
"7","Praise Okorie","WR","11","0","0","","0","0.0","3","9","3.0","0","0.8","3","9","3.0","0","","louisiana-tech","2022"
"8","Cyrus Allen","WR","10","5","8","1.6","0","0.8","22","500","22.7","4","50.0","27","508","18.8","4","","louisiana-tech","2022"
"9","Julien Lewis","WR","9","1","8","8.0","0","0.9","18","187","10.4","0","20.8","19","195","10.3","0","","louisiana-tech","2022"
"10","Griffin Hebert","TE","9","0","0","","0","0.0","23","431","18.7","3","47.9","23","431","18.7","3","","louisiana-tech","2022"
"11","Tahj Magee","WR","9","1","0","0.0","0","0.0","8","86","10.8","2","9.6","9","86","9.6","2","","louisiana-tech","2022"
"12","Parker McNeil","QB","8","25","-68","-2.7","0","-8.5","0","0","","0","0.0","25","-68","-2.7","0","","louisiana-tech","2022"
"13","Landry Lyddy","QB","7","13","8","0.6","1","1.1","0","0","","0","0.0","13","8","0.6","1","","louisiana-tech","2022"
"14","Greg Garner","RB","7","31","95","3.1","1","13.6","4","21","5.3","0","3.0","35","116","3.3","1","","louisiana-tech","2022"
"15","Keldric Moody","RB","6","1","2","2.0","0","0.3","0","0","","0","0.0","1","2","2.0","0","","louisiana-tech","2022"
"16","Kendrick Rucker","WR","5","0","0","","0","0.0","1","3","3.0","0","0.6","1","3","3.0","0","","louisiana-tech","2022"
"17","Matthew Downing","QB","4","20","-6","-0.3","0","-1.5","0","0","","0","0.0","20","-6","-0.3","0","","louisiana-tech","2022"
"18","Jack Turner","QB","3","7","30","4.3","0","10.0","0","0","","0","0.0","7","30","4.3","0","","louisiana-tech","2022"
"19","Solomon Lewis","WR","3","2","7","3.5","0","2.3","0","0","","0","0.0","2","7","3.5","0","","louisiana-tech","2022"
"20","Harlan Dixon","RB","2","8","36","4.5","0","18.0","1","16","16.0","0","8.0","9","52","5.8","0","","louisiana-tech","2022"
"21","Devonta Lee","WR","2","0","0","","0","0.0","2","17","8.5","0","8.5","2","17","8.5","0","","louisiana-tech","2022"
