"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Andrew Glass","K","14","1","8","8.0","0","0.6","0","0","","0","0.0","1","8","8.0","0","","kent-state","2021"
"2","Nykeim Johnson","WR","14","10","83","8.3","2","5.9","54","620","11.5","3","44.3","64","703","11.0","5","","kent-state","2021"
"3","Marquez Cooper","RB","14","241","1205","5.0","11","86.1","10","95","9.5","0","6.8","251","1300","5.2","11","","kent-state","2021"
"4","Dante Cephas","WR","14","0","0","","0","0.0","82","1240","15.1","9","88.6","82","1240","15.1","9","","kent-state","2021"
"5","Keshunn Abram","WR","14","0","0","","0","0.0","47","699","14.9","3","49.9","47","699","14.9","3","","kent-state","2021"
"6","Dustin Crum","QB","14","161","703","4.4","12","50.2","0","0","","1","0.0","161","703","4.4","13","","kent-state","2021"
"7","Xavier Williams","RB","13","125","812","6.5","3","62.5","4","40","10.0","0","3.1","129","852","6.6","3","","kent-state","2021"
"8","Kris Leach","TE","13","0","0","","0","0.0","7","93","13.3","2","7.2","7","93","13.3","2","","kent-state","2021"
"9","Ja'Shaun Poke","WR","13","7","40","5.7","0","3.1","26","315","12.1","1","24.2","33","355","10.8","1","","kent-state","2021"
"10","Aaron Hackett","TE","12","0","0","","0","0.0","5","21","4.2","0","1.8","5","21","4.2","0","","kent-state","2021"
"11","Hayden Junker","TE","11","0","0","","0","0.0","1","6","6.0","0","0.5","1","6","6.0","0","","kent-state","2021"
"12","Bryan Bradford","RB","11","49","298","6.1","3","27.1","1","-5","-5.0","0","-0.5","50","293","5.9","3","","kent-state","2021"
"13","Collin Schlee","QB","10","20","127","6.4","3","12.7","0","0","","0","0.0","20","127","6.4","3","","kent-state","2021"
"14","Luke Floriea","WR","9","1","-3","-3.0","0","-0.3","10","120","12.0","1","13.3","11","117","10.6","1","","kent-state","2021"
"15","Joachim Bangda","RB","8","19","135","7.1","1","16.9","1","6","6.0","0","0.8","20","141","7.1","1","","kent-state","2021"
"16","Devontez Walker","WR","8","0","0","","0","0.0","5","124","24.8","1","15.5","5","124","24.8","1","","kent-state","2021"
"17","Raymond James","WR","5","0","0","","0","0.0","5","43","8.6","0","8.6","5","43","8.6","0","","kent-state","2021"
"18","Javaughn Williams","WR","4","0","0","","0","0.0","2","21","10.5","0","5.3","2","21","10.5","0","","kent-state","2021"
"19","Daniel Bangura","RB","3","8","80","10.0","1","26.7","0","0","","0","0.0","8","80","10.0","1","","kent-state","2021"
