"rk","player","pos","g","att","yds","y_a","td","y_g","rec","yds_2","y_r","td_2","y_g_2","plays","yds_3","avg","td_3","awards","Team","Year"
"1","Elijah Gilliam","RB","13","95","397","4.2","5","30.5","11","120","10.9","1","9.2","106","517","4.9","6","","fresno-state","2023"
"2","Erik Brooks","WR","13","0","0","","0","0.0","60","788","13.1","5","60.6","60","788","13.1","5","","fresno-state","2023"
"3","Jaelen Gill","WR","13","10","24","2.4","0","1.8","49","516","10.5","6","39.7","59","540","9.2","6","","fresno-state","2023"
"4","Jake Boust","TE","13","0","0","","0","0.0","4","30","7.5","1","2.3","4","30","7.5","1","","fresno-state","2023"
"5","Jalen Moss","WR","13","0","0","","0","0.0","55","706","12.8","6","54.3","55","706","12.8","6","","fresno-state","2023"
"6","Josiah Freeman","WR","13","0","0","","0","0.0","19","249","13.1","1","19.2","19","249","13.1","1","","fresno-state","2023"
"7","Mac Dalena","WR","13","1","33","33.0","0","2.5","47","509","10.8","3","39.2","48","542","11.3","3","","fresno-state","2023"
"8","Tre Watson","TE","13","0","0","","0","0.0","38","378","9.9","4","29.1","38","378","9.9","4","","fresno-state","2023"
"9","Logan Fife","QB","12","28","40","1.4","1","3.3","0","0","","0","0.0","28","40","1.4","1","","fresno-state","2023"
"10","Malik Sherrod","RB","12","172","966","5.6","9","80.5","44","260","5.9","1","21.7","216","1226","5.7","10","","fresno-state","2023"
"11","Mikey Keene","QB","12","29","-136","-4.7","1","-11.3","0","0","","0","0.0","29","-136","-4.7","1","","fresno-state","2023"
"12","Tim Grear Jr.","WR","11","0","0","","0","0.0","8","98","12.3","1","8.9","8","98","12.3","1","","fresno-state","2023"
"13","Johnathan Arceneaux","RB","4","6","18","3.0","0","4.5","2","15","7.5","0","3.8","8","33","4.1","0","","fresno-state","2023"
"14","Devon Rivers","RB","3","12","44","3.7","0","14.7","0","0","","0","0.0","12","44","3.7","0","","fresno-state","2023"
