"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Andrew Glass","K","14","0","0","0","0","0","0","0","0","50","50","21","28","0","0","113","8.1","","kent-state","2021"
"2","Dustin Crum","QB","14","12","1","0","0","0","0","0","13","0","0","0","0","0","0","90","6.4","","kent-state","2021"
"3","Marquez Cooper","RB","14","11","0","0","0","0","0","0","11","0","0","0","0","0","0","66","4.7","","kent-state","2021"
"4","Dante Cephas","WR","14","0","9","0","0","0","0","0","9","0","0","0","0","0","0","54","3.9","","kent-state","2021"
"5","Nykeim Johnson","WR","14","2","3","0","0","0","0","0","5","0","0","0","0","0","0","30","2.1","","kent-state","2021"
"6","Bryan Bradford","RB","11","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.6","","kent-state","2021"
"7","Xavier Williams","RB","13","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","kent-state","2021"
"8","Collin Schlee","QB","10","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.8","","kent-state","2021"
"9","Keshunn Abram","WR","14","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.3","","kent-state","2021"
"10","Kris Leach","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","kent-state","2021"
"11","Ja'Shaun Poke","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","kent-state","2021"
"12","Luke Floriea","WR","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","kent-state","2021"
"13","Joachim Bangda","RB","8","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","kent-state","2021"
"14","Devontez Walker","WR","8","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","kent-state","2021"
"15","Daniel Bangura","RB","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","2.0","","kent-state","2021"
"16","Hayden Junker","TE","11","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","kent-state","2021"
"17","Manny Lawrence-Burke","LB","14","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.1","","kent-state","2021"
"18","Zayin West","DE","12","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","kent-state","2021"
"19","Casey Magyar","K","2","0","0","0","0","0","0","0","0","1","2","0","0","0","0","1","0.5","","kent-state","2021"
