"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Palmer Domschke","K","12","0","0","0","0","0","0","0","0","21","22","13","19","0","0","60","5.0","","western-michigan","2022"
"2","Sean Tyler","RB","12","7","1","0","1","0","0","0","9","0","0","0","0","0","0","54","4.5","","western-michigan","2022"
"3","La'darius Jefferson","RB","7","5","0","0","0","0","0","0","5","0","0","0","0","1","0","32","4.6","","western-michigan","2022"
"4","Corey Crooms","WR","12","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","western-michigan","2022"
"5","Jack Salopek","QB","7","1","0","0","0","0","0","0","1","0","0","0","0","1","0","8","1.1","","western-michigan","2022"
"6","A.J. Abbott","WR","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","western-michigan","2022"
"7","Anthony Sambucci","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","western-michigan","2022"
"8","Blake Bosma","TE","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","western-michigan","2022"
"9","Delano Ware","DB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","western-michigan","2022"
"10","Josh Burgett","TE","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","western-michigan","2022"
"11","Keni-H Lovely","DB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","western-michigan","2022"
"12","Treyson Bourguet","QB","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","western-michigan","2022"
"13","Andre Carter","DL","12","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0.2","","western-michigan","2022"
