"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Ryan Fitzgerald","K","14","0","0","0","0","0","0","0","0","58","58","19","21","0","0","115","8.2","","florida-state","2023"
"2","Trey Benson","RB","13","14","1","0","0","0","0","0","15","0","0","0","0","0","0","90","6.9","","florida-state","2023"
"3","Keon Coleman","WR","12","0","11","0","0","0","0","0","11","0","0","0","0","0","0","66","5.5","","florida-state","2023"
"4","Jordan Travis","QB","11","7","0","0","0","0","0","0","7","0","0","0","0","0","0","42","3.8","H-5","florida-state","2023"
"5","Lawrance Toafili","RB","13","4","1","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","florida-state","2023"
"6","Caziah Holmes","RB","14","2","2","0","0","0","0","0","4","0","0","0","0","0","0","24","1.7","","florida-state","2023"
"7","Jaheim Bell","TE","13","1","2","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","florida-state","2023"
"8","Markeston Douglas","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","florida-state","2023"
"9","Johnny Wilson","WR","10","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.2","","florida-state","2023"
"10","Vandrevius Jacobs","WR","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","florida-state","2023"
"11","Rodney Hill","RB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","florida-state","2023"
"12","Quindarrius Jones","DB","10","0","0","0","0","0","0","1","1","0","0","0","0","0","0","6","0.6","","florida-state","2023"
"13","Preston Daniel","TE","14","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.4","","florida-state","2023"
"14","Kalen DeLoach","LB","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","florida-state","2023"
"15","Jarrian Jones","DB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","florida-state","2023"
"16","Hykeem Williams","WR","8","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","florida-state","2023"
"17","DJ Lundy","LB","13","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","florida-state","2023"
"18","Deuce Spann","WR","11","0","0","0","1","0","0","0","1","0","0","0","0","0","0","6","0.5","","florida-state","2023"
"19","Darion Williamson","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","florida-state","2023"
"20","CJ Campbell","RB","10","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","florida-state","2023"
"21","Brock Glenn","QB","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","florida-state","2023"
"22","Brian Courtney","TE","14","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.1","","florida-state","2023"
"23","Tyler Keltner","K","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1.0","","florida-state","2023"
