"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Christian VanSickle","K","13","0","0","0","0","0","0","0","0","38","38","12","16","0","0","74","5.7","","rice","2022"
"2","Brad Rozner","WR","13","0","10","0","0","0","0","0","10","0","0","0","0","1","0","62","4.8","","rice","2022"
"3","Ari Broussard","RB","7","9","0","0","0","0","0","0","9","0","0","0","0","0","0","54","7.7","","rice","2022"
"4","Luke McCaffrey","WR","11","1","6","0","0","0","0","0","7","0","0","0","0","0","0","42","3.8","","rice","2022"
"5","TJ Mcmahon","QB","10","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.8","","rice","2022"
"6","Uriah West","RB","12","3","0","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","rice","2022"
"7","Isaiah Esdale","WR","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","rice","2022"
"8","Jack Bradley","TE","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","rice","2022"
"9","Juma Otoviano","RB","13","1","1","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","rice","2022"
"10","Braylen Walker","WR","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","3.0","","rice","2022"
"11","Dean Connors","RB","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","rice","2022"
"12","Gabe Taylor","DB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","rice","2022"
"13","Treshawn Chamberlain","LB","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","rice","2022"
