"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Zack Long","PK","13","0","0","0","0","0","0","0","0","35","36","22","23","0","0","101","7.8","","tulsa","2021"
"2","Shamari Brooks","RB","13","7","0","0","0","0","0","0","7","0","0","0","0","0","0","42","3.2","","tulsa","2021"
"3","Josh Johnson","WR","13","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","tulsa","2021"
"4","Anthony Watkins","RB","13","4","0","0","1","0","0","0","5","0","0","0","0","0","0","30","2.3","","tulsa","2021"
"5","Deneric Prince","RB","10","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","3.0","","tulsa","2021"
"6","Sam Crawford Jr.","WR","9","0","4","0","0","0","0","0","4","0","0","0","0","1","0","26","2.9","","tulsa","2021"
"7","Ezra Naylor II","WR","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","tulsa","2021"
"8","J.C. Santana","WR","13","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.4","","tulsa","2021"
"9","Steven Anderson","RB","11","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","tulsa","2021"
"10","Braylon Braxton","QB","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.5","","tulsa","2021"
"11","Cannon Montgomery","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","tulsa","2021"
"12","Davis Brin","QB","13","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","tulsa","2021"
"13","Ethan Hall","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","tulsa","2021"
"14","Justin Wright","LB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","tulsa","2021"
