"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Rachaad White","RB","11","15","1","0","0","0","0","0","16","0","0","0","0","0","0","96","8.7","","arizona-state","2021"
"2","Cristian Zendejas","PK","12","0","0","0","0","0","0","0","0","40","41","8","11","0","0","64","5.3","","arizona-state","2021"
"3","Deamonte Trayanum","RB","9","6","0","0","0","0","0","0","6","0","0","0","0","1","0","38","4.2","","arizona-state","2021"
"4","Jayden Daniels","QB","13","6","0","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","arizona-state","2021"
"5","Ricky Pearsall","WR","13","1","4","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","arizona-state","2021"
"6","Daniyel Ngata","RB","11","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.2","","arizona-state","2021"
"7","Curtis Hodges","TE","11","0","2","0","0","0","0","0","2","0","0","0","0","2","0","16","1.5","","arizona-state","2021"
"8","Elijhah Badger","WR","11","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","arizona-state","2021"
"9","LV Bunkley-Shelton","WR","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","arizona-state","2021"
"10","Andre Johnson","WR","9","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","arizona-state","2021"
"11","DeAndre Pierce","DB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","arizona-state","2021"
"12","Jalin Conyers","TE","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","arizona-state","2021"
"13","Johnny Wilson","WR","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","1.2","","arizona-state","2021"
"14","Merlin Robertson","LB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","arizona-state","2021"
"15","Logan Tyler","P","13","0","0","0","0","0","0","0","0","3","5","0","2","0","0","3","0.2","","arizona-state","2021"
