"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Michael Hughes","K","12","0","0","0","0","0","0","0","0","50","50","9","12","0","0","77","6.4","","appalachian-state","2022"
"2","Nate Noel","RB","9","6","0","0","0","0","0","0","6","0","0","0","0","1","0","38","4.2","","appalachian-state","2022"
"3","Camerun Peoples","RB","9","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","3.3","","appalachian-state","2022"
"4","Henry Pearson","TE","12","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","appalachian-state","2022"
"5","Christian Horn","WR","12","0","4","0","0","0","0","0","4","0","0","0","0","1","0","26","2.2","","appalachian-state","2022"
"6","Chase Brice","QB","12","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","appalachian-state","2022"
"7","Daetrich Harrington","RB","12","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","appalachian-state","2022"
"8","Dalton Stroman","WR","12","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","appalachian-state","2022"
"9","Ahmani Marshall","RB","11","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.2","","appalachian-state","2022"
"10","Anderson Castle","RB","12","2","1","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","appalachian-state","2022"
"11","Christian Wells","WR","8","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","2.3","","appalachian-state","2022"
"12","Dashaun Davis","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","appalachian-state","2022"
"13","Miller Gibbs","TE","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","appalachian-state","2022"
"14","Tyler Page","WR","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","appalachian-state","2022"
"15","Kanye Roberts","RB","3","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","4.0","","appalachian-state","2022"
"16","Kaedin Robinson","WR","11","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","appalachian-state","2022"
"17","Milan Tucker","DB","12","0","0","0","1","0","0","0","1","0","0","0","0","0","0","6","0.5","","appalachian-state","2022"
"18","Eli Wilson","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","appalachian-state","2022"
