"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Damian Ramos","K","13","0","0","0","0","0","0","0","0","77","77","12","15","0","0","113","8.7","","louisiana-state","2023"
"2","Brian Thomas Jr.","WR","13","0","17","0","0","0","0","0","17","0","0","0","0","0","0","102","7.8","","louisiana-state","2023"
"3","Malik Nabers","WR","13","0","14","0","0","0","0","0","14","0","0","0","0","1","0","86","6.6","AA","louisiana-state","2023"
"4","Jayden Daniels","QB","12","10","0","0","0","0","0","0","10","0","0","0","0","0","0","60","5.0","H-1,AA,Camp","louisiana-state","2023"
"5","Logan Diggs","RB","10","7","0","0","0","0","0","0","7","0","0","0","0","0","0","42","4.2","","louisiana-state","2023"
"6","Kyren Lacy","WR","13","0","7","0","0","0","0","0","7","0","0","0","0","0","0","42","3.2","","louisiana-state","2023"
"7","Josh Williams","RB","13","5","1","0","0","0","0","0","6","0","0","0","0","0","0","36","2.8","","louisiana-state","2023"
"8","Noah Cain","RB","13","3","1","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","louisiana-state","2023"
"9","Kaleb Jackson","RB","13","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","1.8","","louisiana-state","2023"
"10","Chris Hilton Jr.","WR","11","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","louisiana-state","2023"
"11","John Emery Jr.","RB","7","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","louisiana-state","2023"
"12","Mac Markway","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","louisiana-state","2023"
"13","Major Burns","DB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","louisiana-state","2023"
"14","Harold Perkins","LB","13","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","louisiana-state","2023"
"15","Mason Taylor","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","louisiana-state","2023"
"16","Garrett Nussmeier","QB","7","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.9","","louisiana-state","2023"
"17","Tre Bradford","RB","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","6.0","","louisiana-state","2023"
"18","Trey Holly","RB","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","2.0","","louisiana-state","2023"
"19","Nathan Dibert","K","12","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0.1","","louisiana-state","2023"
