"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Deuce Vaughn","RB","13","18","4","0","0","0","0","0","22","0","0","0","0","0","0","132","10.2","AA","kansas-state","2021"
"2","Taiten Winkel","K","7","0","0","0","0","0","0","0","0","22","23","7","9","0","0","43","6.1","","kansas-state","2021"
"3","Malik Knowles","WR","13","0","4","0","2","0","0","0","6","0","0","0","0","0","0","36","2.8","","kansas-state","2021"
"4","Chris Tennant","PK","6","0","0","0","0","0","0","0","0","16","16","5","8","0","0","31","5.2","","kansas-state","2021"
"5","Skylar Thompson","QB","10","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.4","","kansas-state","2021"
"6","Will Howard","QB","6","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","4.0","","kansas-state","2021"
"7","Daniel Imatorbhebhe","TE","12","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","kansas-state","2021"
"8","Joe Ervin","RB","10","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.2","","kansas-state","2021"
"9","Phillip Brooks","WR","13","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","0.9","","kansas-state","2021"
"10","Ben Sinnott","FB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","kansas-state","2021"
"11","Landry Weber","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","kansas-state","2021"
"12","Marvin Martin","DB","9","0","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0.7","","kansas-state","2021"
"13","Samuel Wheeler","TE","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","kansas-state","2021"
"14","Ty Zentner","P","13","0","0","0","0","0","0","0","0","6","6","0","1","0","0","6","0.5","","kansas-state","2021"
