"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Logan Wright","RB","12","8","0","0","0","0","0","0","8","0","0","0","0","0","0","48","4.0","","georgia-southern","2021"
"2","Alex Raynor","PK","10","0","0","0","0","0","0","0","0","20","21","9","14","0","0","47","4.7","","georgia-southern","2021"
"3","Gerald Green","RB","11","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","2.7","","georgia-southern","2021"
"4","Jalen White","RB","12","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.0","","georgia-southern","2021"
"5","Beau Johnson","TE","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","georgia-southern","2021"
"6","Britton Williams","PK","12","0","0","0","0","0","0","0","0","3","4","4","4","0","0","15","1.3","","georgia-southern","2021"
"7","Justin Tomlin","QB","8","2","0","0","0","0","0","0","2","0","0","0","0","1","0","14","1.8","","georgia-southern","2021"
"8","J.D. King","RB","4","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","3.0","","georgia-southern","2021"
"9","Derwin Burgess Jr.","WR","11","0","1","0","0","0","0","0","1","0","0","0","0","1","0","8","0.7","","georgia-southern","2021"
"10","Chase Hancock","TE","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","georgia-southern","2021"
"11","Khaleb Hood","SB","12","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","georgia-southern","2021"
"12","Quin Williams","LB","10","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.6","","georgia-southern","2021"
"13","Tyrell Davis","S","12","0","0","1","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","georgia-southern","2021"
"14","Amare Jones","RB","10","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.2","","georgia-southern","2021"
