"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Nakia Watson","RB","11","9","4","0","0","0","0","0","13","0","0","0","0","0","0","78","7.1","","washington-state","2022"
"2","Dean Janikowski","K","12","0","0","0","0","0","0","0","0","40","41","11","14","0","0","73","6.1","","washington-state","2022"
"3","Cameron Ward","QB","13","5","0","0","0","0","0","0","5","0","0","0","0","0","0","30","2.3","","washington-state","2022"
"4","De'Zhaun Stribling","WR","12","0","5","0","0","0","0","0","5","0","0","0","0","0","0","30","2.5","","washington-state","2022"
"5","Robert Ferrel","WR","11","0","4","0","0","0","0","0","4","0","0","0","0","0","0","24","2.2","","washington-state","2022"
"6","Donovan Ollie","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","washington-state","2022"
"7","Jaylen Jenkins","RB","12","1","2","0","0","0","0","0","3","0","0","0","0","0","0","18","1.5","","washington-state","2022"
"8","Leyton Smithson","WR","13","1","1","0","0","0","0","0","2","0","0","0","0","1","0","14","1.1","","washington-state","2022"
"9","Renard Bell","WR","8","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.5","","washington-state","2022"
"10","Anderson Grover","WR","10","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.6","","washington-state","2022"
"11","Billy Riviere","TE","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","washington-state","2022"
"12","Derrick Langford","DB","13","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","washington-state","2022"
"13","Francisco Mauigoa","LB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","washington-state","2022"
"14","Jaden Hicks","DB","13","0","0","0","0","1","0","0","1","0","0","0","0","0","0","6","0.5","","washington-state","2022"
"15","Kannon Katzer","RB","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","6.0","","washington-state","2022"
"16","Orion Peters","WR","13","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","washington-state","2022"
