"rk","player","pos","g","rush","rec","prtd","krtd","frtd","int_td","oth_td","td","xpm","xpa","fgm","fga","x2pm","sfty","pts","pts_g","awards","Team","Year"
"1","Chris Freeman","K","12","0","0","0","0","0","0","0","0","29","30","10","14","0","0","59","4.9","","indiana","2023"
"2","Donaven McCulley","WR","12","0","6","0","0","0","0","0","6","0","0","0","0","0","0","36","3.0","","indiana","2023"
"3","Jaylin Lucas","RB","12","2","2","0","1","0","0","0","5","0","0","0","0","0","0","30","2.5","","indiana","2023"
"4","Brendan Sorsby","QB","10","4","0","0","0","0","0","0","4","0","0","0","0","0","0","24","2.4","","indiana","2023"
"5","Dequece Carter","WR","12","0","3","0","0","0","0","0","3","0","0","0","0","1","0","20","1.7","","indiana","2023"
"6","Josh Henderson","RB","8","2","1","0","0","0","0","0","3","0","0","0","0","0","0","18","2.3","","indiana","2023"
"7","Christian Turner","RB","12","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.0","","indiana","2023"
"8","Trent Howland","RB","11","2","0","0","0","0","0","0","2","0","0","0","0","0","0","12","1.1","","indiana","2023"
"9","Omar Cooper Jr.","WR","9","0","2","0","0","0","0","0","2","0","0","0","0","0","0","12","1.3","","indiana","2023"
"10","Trey Walker","TE","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","indiana","2023"
"11","Andison Coby","WR","12","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","indiana","2023"
"12","Tayven Jackson","QB","6","1","0","0","0","0","0","0","1","0","0","0","0","0","0","6","1.0","","indiana","2023"
"13","Louis Moore","DB","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","6","0.5","","indiana","2023"
"14","James Bomba","TE","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.5","","indiana","2023"
"15","Cam Camper","WR","8","0","1","0","0","0","0","0","1","0","0","0","0","0","0","6","0.8","","indiana","2023"
"16","Nicolas Radicic","K","1","0","0","0","0","0","0","0","0","2","2","1","1","0","0","5","5.0","","indiana","2023"
"17","E.J. Williams","WR","8","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0.3","","indiana","2023"
